EXP-LOAD, 2023-07-21T17:57:04.815, ubuntu22-b, mtd-zk-1, 0.571232
EXP-LOAD, 2023-07-21T17:58:55.748, ubuntu22-b, mtd-zk-1, 0.676632
EXP-LEAD, 2023-07-21T17:58:56.834, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:59:04.911, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:59:06.046, ubuntu22-b, mtd-zk-1, 0.655587
EXP-LEAD, 2023-07-21T17:59:09.034, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:59:13.700, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:59:14.794, ubuntu22-b, mtd-zk-1, 0.655587
EXP-LOAD, 2023-07-21T17:59:23.241, ubuntu22-b, mtd-zk-1, 0.660251
EXP-LOAD, 2023-07-21T17:59:29.389, ubuntu22-b, mtd-zk-1, 0.660251
EXP-LOAD, 2023-07-21T17:59:42.777, ubuntu22-b, mtd-zk-1, 0.692536
EXP-LOAD, 2023-07-21T17:59:51.942, ubuntu22-b, mtd-zk-1, 0.657885
EXP-LOAD, 2023-07-21T18:00:00.155, ubuntu22-b, mtd-zk-1, 0.657885
EXP-LOAD, 2023-07-21T18:00:09.469, ubuntu22-b, mtd-zk-1, 0.671865
EXP-LEAD, 2023-07-21T18:00:11.520, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:00:22.415, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:00:23.511, ubuntu22-b, mtd-zk-1, 0.684426
EXP-LOAD, 2023-07-21T18:00:32.788, ubuntu22-b, mtd-zk-1, 0.684426
EXP-LEAD, 2023-07-21T18:00:34.842, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:00:40.503, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:00:41.615, ubuntu22-b, mtd-zk-1, 0.670170
EXP-LEAD, 2023-07-21T18:00:43.073, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:00:48.648, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:00:49.697, ubuntu22-b, mtd-zk-1, 0.685071
EXP-LOAD, 2023-07-21T18:01:00.362, ubuntu22-b, mtd-zk-1, 0.685071
EXP-LOAD, 2023-07-21T18:01:11.538, ubuntu22-b, mtd-zk-1, 0.679638
EXP-LOAD, 2023-07-21T18:01:17.737, ubuntu22-b, mtd-zk-1, 0.679638
EXP-LEAD, 2023-07-21T18:01:20.817, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:01:26.349, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:01:27.416, ubuntu22-b, mtd-zk-1, 0.617815
EXP-LOAD, 2023-07-21T18:01:39.074, ubuntu22-b, mtd-zk-1, 0.708346
EXP-LOAD, 2023-07-21T18:01:46.239, ubuntu22-b, mtd-zk-1, 0.708346
EXP-LOAD, 2023-07-21T18:01:56.418, ubuntu22-b, mtd-zk-1, 0.567320
EXP-LEAD, 2023-07-21T18:01:58.400, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:02:04.029, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:02:05.089, ubuntu22-b, mtd-zk-1, 0.706712
EXP-LEAD, 2023-07-21T18:02:06.521, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:02:12.373, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:02:13.438, ubuntu22-b, mtd-zk-1, 0.706712
EXP-LOAD, 2023-07-21T18:02:21.773, ubuntu22-b, mtd-zk-1, 0.683068
EXP-LOAD, 2023-07-21T18:02:29.885, ubuntu22-b, mtd-zk-1, 0.683068
EXP-LEAD, 2023-07-21T18:02:30.959, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:02:36.781, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:02:37.854, ubuntu22-b, mtd-zk-1, 0.645524
EXP-LOAD, 2023-07-21T18:02:48.145, ubuntu22-b, mtd-zk-1, 0.645524
EXP-LOAD, 2023-07-21T18:02:55.321, ubuntu22-b, mtd-zk-1, 0.660014
EXP-LOAD, 2023-07-21T18:03:03.469, ubuntu22-b, mtd-zk-1, 0.660014
EXP-LOAD, 2023-07-21T18:03:11.651, ubuntu22-b, mtd-zk-1, 0.668922
EXP-LOAD, 2023-07-21T18:03:21.735, ubuntu22-b, mtd-zk-1, 0.699604
EXP-LEAD, 2023-07-21T18:03:23.756, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:03:29.383, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:03:30.438, ubuntu22-b, mtd-zk-1, 0.699604
EXP-LOAD, 2023-07-21T18:03:38.061, ubuntu22-b, mtd-zk-1, 0.686829
EXP-LOAD, 2023-07-21T18:03:47.230, ubuntu22-b, mtd-zk-1, 0.686829
EXP-LEAD, 2023-07-21T18:03:48.262, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:03:52.784, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:03:53.846, ubuntu22-b, mtd-zk-1, 0.661410
EXP-LOAD, 2023-07-21T18:04:04.450, ubuntu22-b, mtd-zk-1, 0.654952
EXP-LOAD, 2023-07-21T18:04:12.577, ubuntu22-b, mtd-zk-1, 0.654952
EXP-LOAD, 2023-07-21T18:04:21.680, ubuntu22-b, mtd-zk-1, 0.584739
EXP-LOAD, 2023-07-21T18:04:27.865, ubuntu22-b, mtd-zk-1, 0.584739
EXP-LEAD, 2023-07-21T18:04:29.617, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:04:35.270, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:04:36.336, ubuntu22-b, mtd-zk-1, 0.602819
EXP-LEAD, 2023-07-21T18:04:37.763, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:04:47.524, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:04:48.568, ubuntu22-b, mtd-zk-1, 0.602819
EXP-LOAD, 2023-07-21T18:04:56.749, ubuntu22-b, mtd-zk-1, 0.702650
EXP-LOAD, 2023-07-21T18:05:05.971, ubuntu22-b, mtd-zk-1, 0.633221
EXP-LOAD, 2023-07-21T18:05:15.110, ubuntu22-b, mtd-zk-1, 0.633221
EXP-LOAD, 2023-07-21T18:05:25.239, ubuntu22-b, mtd-zk-1, 0.680126
EXP-LOAD, 2023-07-21T18:05:33.407, ubuntu22-b, mtd-zk-1, 0.680126
EXP-LOAD, 2023-07-21T18:05:43.601, ubuntu22-b, mtd-zk-1, 0.732634
EXP-LOAD, 2023-07-21T18:05:52.710, ubuntu22-b, mtd-zk-1, 0.729830
EXP-LOAD, 2023-07-21T18:06:02.820, ubuntu22-b, mtd-zk-1, 0.729830
EXP-LOAD, 2023-07-21T18:06:08.909, ubuntu22-b, mtd-zk-1, 0.646808
EXP-LEAD, 2023-07-21T18:06:09.966, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:06:15.785, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:06:16.835, ubuntu22-b, mtd-zk-1, 0.646808
EXP-LOAD, 2023-07-21T18:06:23.176, ubuntu22-b, mtd-zk-1, 0.694027
EXP-LOAD, 2023-07-21T18:06:32.177, ubuntu22-b, mtd-zk-1, 0.694027
EXP-LOAD, 2023-07-21T18:06:42.306, ubuntu22-b, mtd-zk-1, 0.648607
EXP-LEAD, 2023-07-21T18:06:44.390, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:06:49.917, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:06:50.995, ubuntu22-b, mtd-zk-1, 0.711903
EXP-LOAD, 2023-07-21T18:06:59.110, ubuntu22-b, mtd-zk-1, 0.711903
EXP-LOAD, 2023-07-21T18:07:09.243, ubuntu22-b, mtd-zk-1, 0.649607
EXP-LEAD, 2023-07-21T18:07:10.067, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:07:15.747, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:07:16.800, ubuntu22-b, mtd-zk-1, 0.649607
EXP-LEAD, 2023-07-21T18:07:18.213, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:07:24.868, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:07:25.919, ubuntu22-b, mtd-zk-1, 0.634314
EXP-LOAD, 2023-07-21T18:07:32.546, ubuntu22-b, mtd-zk-1, 0.634314
EXP-LOAD, 2023-07-21T18:07:42.677, ubuntu22-b, mtd-zk-1, 0.742641
EXP-LOAD, 2023-07-21T18:07:50.793, ubuntu22-b, mtd-zk-1, 0.731509
EXP-LOAD, 2023-07-21T18:07:57.936, ubuntu22-b, mtd-zk-1, 0.731509
EXP-LEAD, 2023-07-21T18:07:59.963, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:08:07.596, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:08:08.815, ubuntu22-b, mtd-zk-1, 0.693812
EXP-LEAD, 2023-07-21T18:08:10.118, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:08:15.558, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:08:16.612, ubuntu22-b, mtd-zk-1, 0.693812
EXP-LEAD, 2023-07-21T18:08:19.249, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:08:24.920, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:08:25.997, ubuntu22-b, mtd-zk-1, 0.677832
EXP-LOAD, 2023-07-21T18:08:34.461, ubuntu22-b, mtd-zk-1, 0.686016
EXP-LOAD, 2023-07-21T18:08:46.644, ubuntu22-b, mtd-zk-1, 0.686016
EXP-LOAD, 2023-07-21T18:08:54.765, ubuntu22-b, mtd-zk-1, 0.667750
EXP-LEAD, 2023-07-21T18:08:56.841, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:09:04.780, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:09:05.853, ubuntu22-b, mtd-zk-1, 0.685630
EXP-LEAD, 2023-07-21T18:09:07.051, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:09:12.726, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:09:13.771, ubuntu22-b, mtd-zk-1, 0.685630
EXP-LOAD, 2023-07-21T18:09:22.199, ubuntu22-b, mtd-zk-1, 0.687917
EXP-LOAD, 2023-07-21T18:09:31.342, ubuntu22-b, mtd-zk-1, 0.687917
EXP-LEAD, 2023-07-21T18:09:32.407, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:09:38.064, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:09:39.150, ubuntu22-b, mtd-zk-1, 0.646658
EXP-LOAD, 2023-07-21T18:09:46.963, ubuntu22-b, mtd-zk-1, 0.646658
EXP-LEAD, 2023-07-21T18:09:49.024, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:09:57.701, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:09:58.807, ubuntu22-b, mtd-zk-1, 0.684302
EXP-LOAD, 2023-07-21T18:10:06.289, ubuntu22-b, mtd-zk-1, 0.711028
EXP-LEAD, 2023-07-21T18:10:07.364, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:10:13.170, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:10:14.415, ubuntu22-b, mtd-zk-1, 0.711028
EXP-LOAD, 2023-07-21T18:10:24.553, ubuntu22-b, mtd-zk-1, 0.650022
EXP-LOAD, 2023-07-21T18:10:29.672, ubuntu22-b, mtd-zk-1, 0.650022
EXP-LOAD, 2023-07-21T18:10:40.108, ubuntu22-b, mtd-zk-1, 0.665013
EXP-LOAD, 2023-07-21T18:10:47.876, ubuntu22-b, mtd-zk-1, 0.665013
EXP-LEAD, 2023-07-21T18:10:48.965, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:10:54.665, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:10:55.710, ubuntu22-b, mtd-zk-1, 0.727563
EXP-LOAD, 2023-07-21T18:11:04.126, ubuntu22-b, mtd-zk-1, 0.716224
EXP-LOAD, 2023-07-21T18:11:11.935, ubuntu22-b, mtd-zk-1, 0.716224
EXP-LEAD, 2023-07-21T18:11:13.995, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:11:19.485, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:11:20.566, ubuntu22-b, mtd-zk-1, 0.611817
EXP-LEAD, 2023-07-21T18:11:23.104, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:11:31.707, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:11:32.774, ubuntu22-b, mtd-zk-1, 0.611817
EXP-LOAD, 2023-07-21T18:11:41.282, ubuntu22-b, mtd-zk-1, 0.670808
EXP-LOAD, 2023-07-21T18:11:51.967, ubuntu22-b, mtd-zk-1, 0.677936
EXP-LOAD, 2023-07-21T18:11:59.102, ubuntu22-b, mtd-zk-1, 0.677936
EXP-LOAD, 2023-07-21T18:12:09.212, ubuntu22-b, mtd-zk-1, 0.671441
EXP-LEAD, 2023-07-21T18:12:10.257, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:12:15.822, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:12:16.905, ubuntu22-b, mtd-zk-1, 0.671441
EXP-LEAD, 2023-07-21T18:12:18.436, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:12:26.314, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:12:27.409, ubuntu22-b, mtd-zk-1, 0.682484
EXP-LOAD, 2023-07-21T18:12:34.630, ubuntu22-b, mtd-zk-1, 0.712020
EXP-LOAD, 2023-07-21T18:12:42.809, ubuntu22-b, mtd-zk-1, 0.712020
EXP-LOAD, 2023-07-21T18:12:54.958, ubuntu22-b, mtd-zk-1, 0.691616
EXP-LOAD, 2023-07-21T18:13:04.059, ubuntu22-b, mtd-zk-1, 0.691616
EXP-LOAD, 2023-07-21T18:13:13.196, ubuntu22-b, mtd-zk-1, 0.748217
EXP-LOAD, 2023-07-21T18:13:21.319, ubuntu22-b, mtd-zk-1, 0.621246
EXP-LEAD, 2023-07-21T18:13:22.354, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:13:32.208, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:13:33.287, ubuntu22-b, mtd-zk-1, 0.621246
EXP-LEAD, 2023-07-21T18:13:35.513, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:13:41.079, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:13:42.147, ubuntu22-b, mtd-zk-1, 0.651614
EXP-LEAD, 2023-07-21T18:13:43.661, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:13:51.555, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:13:52.602, ubuntu22-b, mtd-zk-1, 0.659157
EXP-LOAD, 2023-07-21T18:13:58.864, ubuntu22-b, mtd-zk-1, 0.659157
EXP-LOAD, 2023-07-21T18:14:10.980, ubuntu22-b, mtd-zk-1, 0.691608
EXP-LOAD, 2023-07-21T18:14:19.090, ubuntu22-b, mtd-zk-1, 0.655442
EXP-LEAD, 2023-07-21T18:14:20.123, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:14:27.802, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:14:28.867, ubuntu22-b, mtd-zk-1, 0.655442
EXP-LOAD, 2023-07-21T18:14:35.373, ubuntu22-b, mtd-zk-1, 0.721074
EXP-LOAD, 2023-07-21T18:14:45.498, ubuntu22-b, mtd-zk-1, 0.721074
EXP-LOAD, 2023-07-21T18:14:53.783, ubuntu22-b, mtd-zk-1, 0.711916
EXP-LEAD, 2023-07-21T18:14:55.806, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:15:05.667, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:15:06.736, ubuntu22-b, mtd-zk-1, 0.713613
EXP-LOAD, 2023-07-21T18:15:15.027, ubuntu22-b, mtd-zk-1, 0.713613
EXP-LOAD, 2023-07-21T18:15:27.288, ubuntu22-b, mtd-zk-1, 0.692327
EXP-LOAD, 2023-07-21T18:15:34.400, ubuntu22-b, mtd-zk-1, 0.657609
EXP-LOAD, 2023-07-21T18:15:46.581, ubuntu22-b, mtd-zk-1, 0.657609
EXP-LOAD, 2023-07-21T18:15:53.739, ubuntu22-b, mtd-zk-1, 0.651643
EXP-LEAD, 2023-07-21T18:15:54.734, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:16:03.399, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:16:04.445, ubuntu22-b, mtd-zk-1, 0.750431
EXP-LOAD, 2023-07-21T18:16:13.010, ubuntu22-b, mtd-zk-1, 0.750431
EXP-LOAD, 2023-07-21T18:16:20.771, ubuntu22-b, mtd-zk-1, 0.727410
EXP-LEAD, 2023-07-21T18:16:22.407, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:16:28.272, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:16:29.325, ubuntu22-b, mtd-zk-1, 0.727410
EXP-LOAD, 2023-07-21T18:16:36.670, ubuntu22-b, mtd-zk-1, 0.620222
EXP-LOAD, 2023-07-21T18:16:45.299, ubuntu22-b, mtd-zk-1, 0.620222
EXP-LEAD, 2023-07-21T18:16:46.338, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:16:53.920, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:16:54.957, ubuntu22-b, mtd-zk-1, 0.642608
EXP-LOAD, 2023-07-21T18:17:03.068, ubuntu22-b, mtd-zk-1, 0.642608
EXP-LEAD, 2023-07-21T18:17:05.096, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:17:13.731, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:17:14.793, ubuntu22-b, mtd-zk-1, 0.643220
EXP-LEAD, 2023-07-21T18:17:17.296, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:17:21.880, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:17:22.997, ubuntu22-b, mtd-zk-1, 0.735021
EXP-LOAD, 2023-07-21T18:17:33.511, ubuntu22-b, mtd-zk-1, 0.735021
EXP-LOAD, 2023-07-21T18:17:40.624, ubuntu22-b, mtd-zk-1, 0.695520
EXP-LOAD, 2023-07-21T18:17:50.721, ubuntu22-b, mtd-zk-1, 0.656015
EXP-LEAD, 2023-07-21T18:17:53.780, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:17:58.291, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:17:59.334, ubuntu22-b, mtd-zk-1, 0.656015
EXP-LOAD, 2023-07-21T18:18:09.483, ubuntu22-b, mtd-zk-1, 0.700814
EXP-LOAD, 2023-07-21T18:18:16.671, ubuntu22-b, mtd-zk-1, 0.700814
EXP-LOAD, 2023-07-21T18:18:24.737, ubuntu22-b, mtd-zk-1, 0.712661
EXP-LOAD, 2023-07-21T18:18:32.864, ubuntu22-b, mtd-zk-1, 0.712661
EXP-LEAD, 2023-07-21T18:18:33.913, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:18:39.501, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:18:40.556, ubuntu22-b, mtd-zk-1, 0.668225
EXP-LOAD, 2023-07-21T18:18:48.075, ubuntu22-b, mtd-zk-1, 0.668225
EXP-LEAD, 2023-07-21T18:18:50.172, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:18:57.795, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:18:58.875, ubuntu22-b, mtd-zk-1, 0.679645
EXP-LOAD, 2023-07-21T18:19:07.386, ubuntu22-b, mtd-zk-1, 0.700931
EXP-LOAD, 2023-07-21T18:19:15.519, ubuntu22-b, mtd-zk-1, 0.700931
EXP-LOAD, 2023-07-21T18:19:23.667, ubuntu22-b, mtd-zk-1, 0.625605
EXP-LEAD, 2023-07-21T18:19:26.733, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:19:35.455, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:19:36.523, ubuntu22-b, mtd-zk-1, 0.700805
EXP-LOAD, 2023-07-21T18:19:44.995, ubuntu22-b, mtd-zk-1, 0.700805
EXP-LEAD, 2023-07-21T18:19:47.032, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:19:52.706, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:19:53.796, ubuntu22-b, mtd-zk-1, 0.648717
EXP-LOAD, 2023-07-21T18:20:01.246, ubuntu22-b, mtd-zk-1, 0.648717
EXP-LOAD, 2023-07-21T18:20:10.378, ubuntu22-b, mtd-zk-1, 0.649414
EXP-LOAD, 2023-07-21T18:20:18.549, ubuntu22-b, mtd-zk-1, 0.649414
EXP-LEAD, 2023-07-21T18:20:20.581, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:20:28.314, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:20:29.362, ubuntu22-b, mtd-zk-1, 0.701654
EXP-LOAD, 2023-07-21T18:20:36.860, ubuntu22-b, mtd-zk-1, 0.730918
EXP-LEAD, 2023-07-21T18:20:38.940, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:20:44.580, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:20:45.666, ubuntu22-b, mtd-zk-1, 0.730918
EXP-LEAD, 2023-07-21T18:20:47.058, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:20:52.725, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:20:53.780, ubuntu22-b, mtd-zk-1, 0.618917
EXP-LOAD, 2023-07-21T18:21:03.902, ubuntu22-b, mtd-zk-1, 0.618917
EXP-LEAD, 2023-07-21T18:21:04.971, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:21:10.456, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:21:11.519, ubuntu22-b, mtd-zk-1, 0.666247
EXP-LOAD, 2023-07-21T18:21:22.158, ubuntu22-b, mtd-zk-1, 0.647552
EXP-LEAD, 2023-07-21T18:21:24.220, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:21:32.021, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:21:33.070, ubuntu22-b, mtd-zk-1, 0.647552
EXP-LEAD, 2023-07-21T18:21:34.317, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:21:43.057, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:21:44.105, ubuntu22-b, mtd-zk-1, 0.693527
EXP-LOAD, 2023-07-21T18:21:51.599, ubuntu22-b, mtd-zk-1, 0.722020
EXP-LOAD, 2023-07-21T18:21:58.721, ubuntu22-b, mtd-zk-1, 0.722020
EXP-LEAD, 2023-07-21T18:22:00.772, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:22:06.270, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:22:07.345, ubuntu22-b, mtd-zk-1, 0.690708
EXP-LEAD, 2023-07-21T18:22:08.950, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T18:22:16.573, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T18:22:17.695, ubuntu22-b, mtd-zk-1, 0.690708
EXP-LOAD, 2023-07-21T18:22:26.044, ubuntu22-b, mtd-zk-1, 0.675480
EXP-LOAD, 2023-07-21T18:22:37.163, ubuntu22-b, mtd-zk-1, 0.681827
EXP-LOAD, 2023-07-21T18:22:44.309, ubuntu22-b, mtd-zk-1, 0.681827
EXP-LOAD, 2023-07-21T18:22:55.463, ubuntu22-b, mtd-zk-1, 0.619009
EXP-LOAD, 2023-07-21T18:23:03.589, ubuntu22-b, mtd-zk-1, 0.619009
EXP-LOAD, 2023-07-21T18:23:11.742, ubuntu22-b, mtd-zk-1, 0.674131
EXP-LOAD, 2023-07-21T18:23:22.905, ubuntu22-b, mtd-zk-1, 0.596027
