EXP-LOAD, 2023-07-19T07:40:17.991, ubuntu22-b, mtd-zk-0, 0.577512
EXP-LEAD, 2023-07-19T07:42:41.524, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:42:50.263, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:42:51.348, ubuntu22-b, mtd-zk-0, 0.712012
EXP-LOAD, 2023-07-19T07:42:59.524, ubuntu22-b, mtd-zk-0, 0.712012
EXP-LOAD, 2023-07-19T07:43:06.603, ubuntu22-b, mtd-zk-0, 0.730637
EXP-LOAD, 2023-07-19T07:43:18.776, ubuntu22-b, mtd-zk-0, 0.730637
EXP-LOAD, 2023-07-19T07:43:26.819, ubuntu22-b, mtd-zk-0, 0.695217
EXP-LOAD, 2023-07-19T07:43:37.931, ubuntu22-b, mtd-zk-0, 0.670240
EXP-LOAD, 2023-07-19T07:43:44.629, ubuntu22-b, mtd-zk-0, 0.670240
EXP-LOAD, 2023-07-19T07:43:51.750, ubuntu22-b, mtd-zk-0, 0.688609
EXP-LOAD, 2023-07-19T07:44:02.848, ubuntu22-b, mtd-zk-0, 0.688609
EXP-LOAD, 2023-07-19T07:44:08.989, ubuntu22-b, mtd-zk-0, 0.709009
EXP-LOAD, 2023-07-19T07:44:20.157, ubuntu22-b, mtd-zk-0, 0.720006
EXP-LEAD, 2023-07-19T07:44:21.865, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:44:27.480, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:44:28.535, ubuntu22-b, mtd-zk-0, 0.720006
EXP-LOAD, 2023-07-19T07:44:40.019, ubuntu22-b, mtd-zk-0, 0.654022
EXP-LEAD, 2023-07-19T07:44:41.067, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:44:45.721, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:44:46.788, ubuntu22-b, mtd-zk-0, 0.654022
EXP-LOAD, 2023-07-19T07:44:56.349, ubuntu22-b, mtd-zk-0, 0.676213
EXP-LEAD, 2023-07-19T07:44:58.279, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:45:02.929, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:45:03.999, ubuntu22-b, mtd-zk-0, 0.676213
EXP-LOAD, 2023-07-19T07:45:11.402, ubuntu22-b, mtd-zk-0, 0.713214
EXP-LOAD, 2023-07-19T07:45:18.532, ubuntu22-b, mtd-zk-0, 0.713214
EXP-LEAD, 2023-07-19T07:45:19.603, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:45:24.060, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:45:25.124, ubuntu22-b, mtd-zk-0, 0.630101
EXP-LEAD, 2023-07-19T07:45:26.696, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:45:36.407, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:45:37.485, ubuntu22-b, mtd-zk-0, 0.699006
EXP-LEAD, 2023-07-19T07:45:38.552, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:45:43.082, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:45:44.120, ubuntu22-b, mtd-zk-0, 0.699006
EXP-LOAD, 2023-07-19T07:45:50.722, ubuntu22-b, mtd-zk-0, 0.685233
EXP-LOAD, 2023-07-19T07:45:58.843, ubuntu22-b, mtd-zk-0, 0.685233
EXP-LEAD, 2023-07-19T07:46:00.839, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:46:05.309, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:46:06.391, ubuntu22-b, mtd-zk-0, 0.667803
EXP-LOAD, 2023-07-19T07:46:15.201, ubuntu22-b, mtd-zk-0, 0.667803
EXP-LOAD, 2023-07-19T07:46:23.847, ubuntu22-b, mtd-zk-0, 0.649311
EXP-LOAD, 2023-07-19T07:46:35.953, ubuntu22-b, mtd-zk-0, 0.695404
EXP-LOAD, 2023-07-19T07:46:43.066, ubuntu22-b, mtd-zk-0, 0.695404
EXP-LOAD, 2023-07-19T07:46:55.158, ubuntu22-b, mtd-zk-0, 0.684933
EXP-LEAD, 2023-07-19T07:46:56.196, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:47:01.797, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:47:02.939, ubuntu22-b, mtd-zk-0, 0.684933
EXP-LEAD, 2023-07-19T07:47:04.582, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:47:12.248, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:47:13.288, ubuntu22-b, mtd-zk-0, 0.658003
EXP-LEAD, 2023-07-19T07:47:14.678, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:47:19.170, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:47:20.216, ubuntu22-b, mtd-zk-0, 0.738101
EXP-LEAD, 2023-07-19T07:47:21.784, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:47:26.602, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:47:27.676, ubuntu22-b, mtd-zk-0, 0.738101
EXP-LOAD, 2023-07-19T07:47:37.963, ubuntu22-b, mtd-zk-0, 0.727005
EXP-LEAD, 2023-07-19T07:47:39.761, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:47:45.318, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:47:46.367, ubuntu22-b, mtd-zk-0, 0.727005
EXP-LOAD, 2023-07-19T07:47:52.993, ubuntu22-b, mtd-zk-0, 0.653435
EXP-LOAD, 2023-07-19T07:48:03.552, ubuntu22-b, mtd-zk-0, 0.653435
EXP-LOAD, 2023-07-19T07:48:10.659, ubuntu22-b, mtd-zk-0, 0.694006
EXP-LOAD, 2023-07-19T07:48:23.171, ubuntu22-b, mtd-zk-0, 0.692520
EXP-LOAD, 2023-07-19T07:48:29.269, ubuntu22-b, mtd-zk-0, 0.692520
EXP-LOAD, 2023-07-19T07:48:39.290, ubuntu22-b, mtd-zk-0, 0.690006
EXP-LOAD, 2023-07-19T07:48:49.051, ubuntu22-b, mtd-zk-0, 0.696207
EXP-LOAD, 2023-07-19T07:48:55.738, ubuntu22-b, mtd-zk-0, 0.696207
EXP-LOAD, 2023-07-19T07:49:04.398, ubuntu22-b, mtd-zk-0, 0.686411
EXP-LOAD, 2023-07-19T07:49:15.502, ubuntu22-b, mtd-zk-0, 0.686411
EXP-LOAD, 2023-07-19T07:49:21.248, ubuntu22-b, mtd-zk-0, 0.647812
EXP-LOAD, 2023-07-19T07:49:27.379, ubuntu22-b, mtd-zk-0, 0.647812
EXP-LEAD, 2023-07-19T07:49:28.382, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:49:35.264, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:49:36.448, ubuntu22-b, mtd-zk-0, 0.645207
EXP-LOAD, 2023-07-19T07:49:47.610, ubuntu22-b, mtd-zk-0, 0.645207
EXP-LEAD, 2023-07-19T07:49:49.648, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:49:54.285, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:49:55.355, ubuntu22-b, mtd-zk-0, 0.683516
EXP-LOAD, 2023-07-19T07:50:04.868, ubuntu22-b, mtd-zk-0, 0.663464
EXP-LEAD, 2023-07-19T07:50:07.893, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:50:12.594, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:50:13.652, ubuntu22-b, mtd-zk-0, 0.663464
EXP-LOAD, 2023-07-19T07:50:21.092, ubuntu22-b, mtd-zk-0, 0.690523
EXP-LEAD, 2023-07-19T07:50:22.124, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:50:32.012, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:50:33.070, ubuntu22-b, mtd-zk-0, 0.690523
EXP-LOAD, 2023-07-19T07:50:40.173, ubuntu22-b, mtd-zk-0, 0.729440
EXP-LOAD, 2023-07-19T07:50:49.334, ubuntu22-b, mtd-zk-0, 0.677314
EXP-LOAD, 2023-07-19T07:50:56.462, ubuntu22-b, mtd-zk-0, 0.677314
EXP-LOAD, 2023-07-19T07:51:07.574, ubuntu22-b, mtd-zk-0, 0.630011
EXP-LOAD, 2023-07-19T07:51:17.743, ubuntu22-b, mtd-zk-0, 0.630011
EXP-LEAD, 2023-07-19T07:51:18.825, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:51:25.452, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:51:26.542, ubuntu22-b, mtd-zk-0, 0.651432
EXP-LOAD, 2023-07-19T07:51:34.994, ubuntu22-b, mtd-zk-0, 0.729018
EXP-LOAD, 2023-07-19T07:51:42.187, ubuntu22-b, mtd-zk-0, 0.729018
EXP-LOAD, 2023-07-19T07:51:48.375, ubuntu22-b, mtd-zk-0, 0.729018
EXP-LOAD, 2023-07-19T07:51:57.851, ubuntu22-b, mtd-zk-0, 0.646015
EXP-LEAD, 2023-07-19T07:52:00.903, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:52:06.407, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:52:07.472, ubuntu22-b, mtd-zk-0, 0.691806
EXP-LEAD, 2023-07-19T07:52:09.141, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:52:16.855, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:52:17.907, ubuntu22-b, mtd-zk-0, 0.691806
EXP-LOAD, 2023-07-19T07:52:26.286, ubuntu22-b, mtd-zk-0, 0.690320
EXP-LOAD, 2023-07-19T07:52:33.418, ubuntu22-b, mtd-zk-0, 0.690320
EXP-LOAD, 2023-07-19T07:52:45.078, ubuntu22-b, mtd-zk-0, 0.572006
EXP-LOAD, 2023-07-19T07:52:54.148, ubuntu22-b, mtd-zk-0, 0.707919
EXP-LOAD, 2023-07-19T07:53:00.261, ubuntu22-b, mtd-zk-0, 0.707919
EXP-LEAD, 2023-07-19T07:53:01.296, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:53:08.955, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:53:09.992, ubuntu22-b, mtd-zk-0, 0.652603
EXP-LOAD, 2023-07-19T07:53:16.558, ubuntu22-b, mtd-zk-0, 0.652603
EXP-LOAD, 2023-07-19T07:53:26.668, ubuntu22-b, mtd-zk-0, 0.683809
EXP-LOAD, 2023-07-19T07:53:34.802, ubuntu22-b, mtd-zk-0, 0.749007
EXP-LOAD, 2023-07-19T07:53:45.923, ubuntu22-b, mtd-zk-0, 0.749007
EXP-LOAD, 2023-07-19T07:53:53.013, ubuntu22-b, mtd-zk-0, 0.719623
EXP-LEAD, 2023-07-19T07:53:55.065, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:54:02.803, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:54:03.854, ubuntu22-b, mtd-zk-0, 0.719623
EXP-LOAD, 2023-07-19T07:54:10.357, ubuntu22-b, mtd-zk-0, 0.735438
EXP-LEAD, 2023-07-19T07:54:12.312, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:54:17.891, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:54:18.944, ubuntu22-b, mtd-zk-0, 0.735438
EXP-LOAD, 2023-07-19T07:54:28.475, ubuntu22-b, mtd-zk-0, 0.648409
EXP-LOAD, 2023-07-19T07:54:37.335, ubuntu22-b, mtd-zk-0, 0.669356
EXP-LOAD, 2023-07-19T07:54:46.465, ubuntu22-b, mtd-zk-0, 0.669356
EXP-LEAD, 2023-07-19T07:54:48.481, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:54:54.077, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:54:55.132, ubuntu22-b, mtd-zk-0, 0.664406
EXP-LOAD, 2023-07-19T07:55:04.660, ubuntu22-b, mtd-zk-0, 0.725608
EXP-LEAD, 2023-07-19T07:55:06.341, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:55:12.112, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:55:13.205, ubuntu22-b, mtd-zk-0, 0.725608
EXP-LOAD, 2023-07-19T07:55:20.517, ubuntu22-b, mtd-zk-0, 0.685009
EXP-LOAD, 2023-07-19T07:55:32.256, ubuntu22-b, mtd-zk-0, 0.685009
EXP-LOAD, 2023-07-19T07:55:38.385, ubuntu22-b, mtd-zk-0, 0.671122
EXP-LOAD, 2023-07-19T07:55:48.469, ubuntu22-b, mtd-zk-0, 0.671122
EXP-LEAD, 2023-07-19T07:55:49.518, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:55:59.229, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:56:00.277, ubuntu22-b, mtd-zk-0, 0.646405
EXP-LOAD, 2023-07-19T07:56:07.675, ubuntu22-b, mtd-zk-0, 0.686804
EXP-LEAD, 2023-07-19T07:56:07.745, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:56:13.343, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:56:14.417, ubuntu22-b, mtd-zk-0, 0.686804
EXP-LOAD, 2023-07-19T07:56:20.543, ubuntu22-b, mtd-zk-0, 0.668420
EXP-LOAD, 2023-07-19T07:56:28.653, ubuntu22-b, mtd-zk-0, 0.668420
EXP-LOAD, 2023-07-19T07:56:38.797, ubuntu22-b, mtd-zk-0, 0.617269
EXP-LOAD, 2023-07-19T07:56:45.406, ubuntu22-b, mtd-zk-0, 0.617269
EXP-LOAD, 2023-07-19T07:56:56.970, ubuntu22-b, mtd-zk-0, 0.687214
EXP-LOAD, 2023-07-19T07:57:05.053, ubuntu22-b, mtd-zk-0, 0.712129
EXP-LOAD, 2023-07-19T07:57:12.177, ubuntu22-b, mtd-zk-0, 0.712129
EXP-LEAD, 2023-07-19T07:57:14.184, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:57:21.791, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:57:22.845, ubuntu22-b, mtd-zk-0, 0.698819
EXP-LEAD, 2023-07-19T07:57:23.893, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:57:30.499, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:57:31.570, ubuntu22-b, mtd-zk-0, 0.698819
EXP-LOAD, 2023-07-19T07:57:37.701, ubuntu22-b, mtd-zk-0, 0.666218
EXP-LOAD, 2023-07-19T07:57:44.981, ubuntu22-b, mtd-zk-0, 0.666218
EXP-LEAD, 2023-07-19T07:57:46.989, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:57:51.529, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:57:52.581, ubuntu22-b, mtd-zk-0, 0.708804
EXP-LOAD, 2023-07-19T07:58:04.226, ubuntu22-b, mtd-zk-0, 0.692004
EXP-LEAD, 2023-07-19T07:58:06.195, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:58:11.828, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:58:12.870, ubuntu22-b, mtd-zk-0, 0.692004
EXP-LOAD, 2023-07-19T07:58:20.336, ubuntu22-b, mtd-zk-0, 0.665028
EXP-LOAD, 2023-07-19T07:58:28.456, ubuntu22-b, mtd-zk-0, 0.665028
EXP-LEAD, 2023-07-19T07:58:30.544, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:58:36.172, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:58:37.265, ubuntu22-b, mtd-zk-0, 0.620408
EXP-LOAD, 2023-07-19T07:58:48.784, ubuntu22-b, mtd-zk-0, 0.620408
EXP-LEAD, 2023-07-19T07:58:50.824, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:58:56.369, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:58:57.421, ubuntu22-b, mtd-zk-0, 0.613807
EXP-LOAD, 2023-07-19T07:59:03.986, ubuntu22-b, mtd-zk-0, 0.613807
EXP-LOAD, 2023-07-19T07:59:12.090, ubuntu22-b, mtd-zk-0, 0.683210
EXP-LEAD, 2023-07-19T07:59:13.110, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:59:19.781, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:59:20.831, ubuntu22-b, mtd-zk-0, 0.644827
EXP-LOAD, 2023-07-19T07:59:32.951, ubuntu22-b, mtd-zk-0, 0.644827
EXP-LEAD, 2023-07-19T07:59:35.017, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T07:59:39.517, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T07:59:40.576, ubuntu22-b, mtd-zk-0, 0.651326
EXP-LOAD, 2023-07-19T07:59:49.694, ubuntu22-b, mtd-zk-0, 0.696824
EXP-LOAD, 2023-07-19T07:59:57.485, ubuntu22-b, mtd-zk-0, 0.696824
EXP-LOAD, 2023-07-19T08:00:04.570, ubuntu22-b, mtd-zk-0, 0.725018
EXP-LOAD, 2023-07-19T08:00:11.281, ubuntu22-b, mtd-zk-0, 0.725018
EXP-LOAD, 2023-07-19T08:00:28.407, ubuntu22-b, mtd-zk-0, 0.656012
EXP-LOAD, 2023-07-19T08:00:34.506, ubuntu22-b, mtd-zk-0, 0.640118
EXP-LEAD, 2023-07-19T08:00:36.562, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T08:00:45.454, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T08:00:46.525, ubuntu22-b, mtd-zk-0, 0.640118
EXP-LEAD, 2023-07-19T08:00:47.568, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T08:00:52.039, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T08:00:53.092, ubuntu22-b, mtd-zk-0, 0.743815
EXP-LOAD, 2023-07-19T08:00:59.860, ubuntu22-b, mtd-zk-0, 0.743815
EXP-LOAD, 2023-07-19T08:01:04.969, ubuntu22-b, mtd-zk-0, 0.661723
EXP-LEAD, 2023-07-19T08:01:07.031, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T08:01:12.948, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T08:01:14.006, ubuntu22-b, mtd-zk-0, 0.661723
EXP-LOAD, 2023-07-19T08:01:26.219, ubuntu22-b, mtd-zk-0, 0.710005
EXP-LOAD, 2023-07-19T08:01:33.336, ubuntu22-b, mtd-zk-0, 0.710005
EXP-LOAD, 2023-07-19T08:01:42.442, ubuntu22-b, mtd-zk-0, 0.600026
EXP-LOAD, 2023-07-19T08:01:51.653, ubuntu22-b, mtd-zk-0, 0.696809
EXP-LEAD, 2023-07-19T08:01:53.095, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T08:01:57.555, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T08:01:58.608, ubuntu22-b, mtd-zk-0, 0.696809
EXP-LEAD, 2023-07-19T08:02:00.194, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T08:02:07.003, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T08:02:08.074, ubuntu22-b, mtd-zk-0, 0.687312
EXP-LOAD, 2023-07-19T08:02:14.385, ubuntu22-b, mtd-zk-0, 0.687312
EXP-LOAD, 2023-07-19T08:02:23.894, ubuntu22-b, mtd-zk-0, 0.700804
EXP-LOAD, 2023-07-19T08:02:33.014, ubuntu22-b, mtd-zk-0, 0.700804
EXP-LOAD, 2023-07-19T08:02:43.763, ubuntu22-b, mtd-zk-0, 0.678023
EXP-LEAD, 2023-07-19T08:02:44.797, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T08:02:49.370, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T08:02:50.411, ubuntu22-b, mtd-zk-0, 0.749006
EXP-LOAD, 2023-07-19T08:02:57.932, ubuntu22-b, mtd-zk-0, 0.749006
EXP-LOAD, 2023-07-19T08:03:06.534, ubuntu22-b, mtd-zk-0, 0.674309
EXP-LOAD, 2023-07-19T08:03:18.619, ubuntu22-b, mtd-zk-0, 0.674309
EXP-LEAD, 2023-07-19T08:03:19.672, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T08:03:26.224, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T08:03:27.267, ubuntu22-b, mtd-zk-0, 0.731418
EXP-LOAD, 2023-07-19T08:03:37.858, ubuntu22-b, mtd-zk-0, 0.658810
EXP-LOAD, 2023-07-19T08:03:46.972, ubuntu22-b, mtd-zk-0, 0.658810
EXP-LOAD, 2023-07-19T08:03:56.177, ubuntu22-b, mtd-zk-0, 0.659203
EXP-LOAD, 2023-07-19T08:04:04.198, ubuntu22-b, mtd-zk-0, 0.668718
EXP-LEAD, 2023-07-19T08:04:06.234, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T08:04:14.088, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T08:04:15.158, ubuntu22-b, mtd-zk-0, 0.668718
EXP-LOAD, 2023-07-19T08:04:21.321, ubuntu22-b, mtd-zk-0, 0.723457
EXP-LOAD, 2023-07-19T08:04:31.850, ubuntu22-b, mtd-zk-0, 0.723457
EXP-LOAD, 2023-07-19T08:04:39.458, ubuntu22-b, mtd-zk-0, 0.688608
EXP-LEAD, 2023-07-19T08:04:40.954, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T08:04:49.813, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T08:04:50.852, ubuntu22-b, mtd-zk-0, 0.702422
EXP-LOAD, 2023-07-19T08:04:58.199, ubuntu22-b, mtd-zk-0, 0.702422
EXP-LOAD, 2023-07-19T08:05:09.225, ubuntu22-b, mtd-zk-0, 0.682407
EXP-LOAD, 2023-07-19T08:05:17.324, ubuntu22-b, mtd-zk-0, 0.682407
EXP-LOAD, 2023-07-19T08:05:28.446, ubuntu22-b, mtd-zk-0, 0.632656
EXP-LOAD, 2023-07-19T08:05:35.560, ubuntu22-b, mtd-zk-0, 0.718312
EXP-LEAD, 2023-07-19T08:05:36.942, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T08:05:46.642, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T08:05:47.722, ubuntu22-b, mtd-zk-0, 0.718312
EXP-LOAD, 2023-07-19T08:05:56.111, ubuntu22-b, mtd-zk-0, 0.699615
EXP-LOAD, 2023-07-19T08:06:02.216, ubuntu22-b, mtd-zk-0, 0.699615
EXP-LOAD, 2023-07-19T08:06:08.776, ubuntu22-b, mtd-zk-0, 0.667608
EXP-LEAD, 2023-07-19T08:06:10.280, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T08:06:18.841, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T08:06:19.895, ubuntu22-b, mtd-zk-0, 0.666609
EXP-LOAD, 2023-07-19T08:06:28.001, ubuntu22-b, mtd-zk-0, 0.666609
EXP-LEAD, 2023-07-19T08:06:30.122, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T08:06:38.028, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T08:06:39.090, ubuntu22-b, mtd-zk-0, 0.662006
EXP-LOAD, 2023-07-19T08:06:48.296, ubuntu22-b, mtd-zk-0, 0.662006
EXP-LEAD, 2023-07-19T08:06:50.346, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-19T08:06:55.822, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-19T08:06:56.879, ubuntu22-b, mtd-zk-0, 0.674223
EXP-LOAD, 2023-07-19T08:07:07.538, ubuntu22-b, mtd-zk-0, 0.657425
EXP-LOAD, 2023-07-19T08:07:15.614, ubuntu22-b, mtd-zk-0, 0.657425
