EXP-LOAD, 2023-07-17T21:44:09.676, ubuntu22-c, mtd-zk-0, 0.066214
EXP-LEAD, 2023-07-17T21:51:37.258, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T21:51:38.316, ubuntu22-c, mtd-zk-0, 0.173536
EXP-LEAD, 2023-07-17T21:51:39.360, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T21:51:43.866, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T21:51:44.901, ubuntu22-c, mtd-zk-0, 0.173536
EXP-LOAD, 2023-07-17T21:51:55.528, ubuntu22-c, mtd-zk-0, 0.239429
EXP-LEAD, 2023-07-17T21:51:56.565, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T21:52:01.030, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T21:52:02.077, ubuntu22-c, mtd-zk-0, 0.239429
EXP-LOAD, 2023-07-17T21:52:10.723, ubuntu22-c, mtd-zk-0, 0.164627
EXP-LOAD, 2023-07-17T21:52:17.891, ubuntu22-c, mtd-zk-0, 0.164627
EXP-LOAD, 2023-07-17T21:52:27.950, ubuntu22-c, mtd-zk-0, 0.194066
EXP-LOAD, 2023-07-17T21:52:35.053, ubuntu22-c, mtd-zk-0, 0.159656
EXP-LEAD, 2023-07-17T21:52:37.075, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T21:52:45.796, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T21:52:46.849, ubuntu22-c, mtd-zk-0, 0.159656
EXP-LEAD, 2023-07-17T21:52:48.145, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T21:52:53.625, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T21:52:54.664, ubuntu22-c, mtd-zk-0, 0.220459
EXP-LOAD, 2023-07-17T21:53:04.782, ubuntu22-c, mtd-zk-0, 0.117525
EXP-LOAD, 2023-07-17T21:53:11.878, ubuntu22-c, mtd-zk-0, 0.117525
EXP-LOAD, 2023-07-17T21:53:19.052, ubuntu22-c, mtd-zk-0, 0.202442
EXP-LOAD, 2023-07-17T21:53:27.134, ubuntu22-c, mtd-zk-0, 0.202442
EXP-LOAD, 2023-07-17T21:53:33.778, ubuntu22-c, mtd-zk-0, 0.202442
EXP-LOAD, 2023-07-17T21:53:41.440, ubuntu22-c, mtd-zk-0, 0.199618
EXP-LOAD, 2023-07-17T21:53:48.029, ubuntu22-c, mtd-zk-0, 0.199618
EXP-LOAD, 2023-07-17T21:53:55.201, ubuntu22-c, mtd-zk-0, 0.179555
EXP-LOAD, 2023-07-17T21:54:06.240, ubuntu22-c, mtd-zk-0, 0.268016
EXP-LEAD, 2023-07-17T21:54:08.286, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T21:54:12.758, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T21:54:13.804, ubuntu22-c, mtd-zk-0, 0.268016
EXP-LOAD, 2023-07-17T21:54:24.496, ubuntu22-c, mtd-zk-0, 0.222871
EXP-LOAD, 2023-07-17T21:54:31.544, ubuntu22-c, mtd-zk-0, 0.222871
EXP-LEAD, 2023-07-17T21:54:33.112, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T21:54:43.763, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T21:54:44.844, ubuntu22-c, mtd-zk-0, 0.102414
EXP-LOAD, 2023-07-17T21:54:51.938, ubuntu22-c, mtd-zk-0, 0.247749
EXP-LOAD, 2023-07-17T21:55:02.026, ubuntu22-c, mtd-zk-0, 0.247749
EXP-LEAD, 2023-07-17T21:55:03.035, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T21:55:07.682, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T21:55:08.740, ubuntu22-c, mtd-zk-0, 0.250648
EXP-LOAD, 2023-07-17T21:55:21.865, ubuntu22-c, mtd-zk-0, 0.176261
EXP-LEAD, 2023-07-17T21:55:22.906, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T21:55:27.357, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T21:55:28.398, ubuntu22-c, mtd-zk-0, 0.176261
EXP-LOAD, 2023-07-17T21:55:39.017, ubuntu22-c, mtd-zk-0, 0.153423
EXP-LOAD, 2023-07-17T21:55:48.104, ubuntu22-c, mtd-zk-0, 0.153423
EXP-LOAD, 2023-07-17T21:55:54.258, ubuntu22-c, mtd-zk-0, 0.164810
EXP-LEAD, 2023-07-17T21:55:55.640, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T21:56:00.148, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T21:56:01.205, ubuntu22-c, mtd-zk-0, 0.164810
EXP-LOAD, 2023-07-17T21:56:07.303, ubuntu22-c, mtd-zk-0, 0.151209
EXP-LOAD, 2023-07-17T21:56:19.402, ubuntu22-c, mtd-zk-0, 0.201952
EXP-LOAD, 2023-07-17T21:56:24.503, ubuntu22-c, mtd-zk-0, 0.201952
EXP-LEAD, 2023-07-17T21:56:26.528, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T21:56:34.053, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T21:56:35.110, ubuntu22-c, mtd-zk-0, 0.127218
EXP-LOAD, 2023-07-17T21:56:43.226, ubuntu22-c, mtd-zk-0, 0.127218
EXP-LOAD, 2023-07-17T21:56:53.330, ubuntu22-c, mtd-zk-0, 0.154770
EXP-LOAD, 2023-07-17T21:57:04.441, ubuntu22-c, mtd-zk-0, 0.172202
EXP-LEAD, 2023-07-17T21:57:05.475, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T21:57:10.980, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T21:57:12.024, ubuntu22-c, mtd-zk-0, 0.172202
EXP-LEAD, 2023-07-17T21:57:14.033, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T21:57:21.600, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T21:57:22.648, ubuntu22-c, mtd-zk-0, 0.190610
EXP-LOAD, 2023-07-17T21:57:30.191, ubuntu22-c, mtd-zk-0, 0.190610
EXP-LEAD, 2023-07-17T21:57:31.437, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T21:57:35.928, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T21:57:36.985, ubuntu22-c, mtd-zk-0, 0.182236
EXP-LOAD, 2023-07-17T21:57:46.067, ubuntu22-c, mtd-zk-0, 0.182236
EXP-LOAD, 2023-07-17T21:57:53.235, ubuntu22-c, mtd-zk-0, 0.193860
EXP-LOAD, 2023-07-17T21:58:02.295, ubuntu22-c, mtd-zk-0, 0.193860
EXP-LEAD, 2023-07-17T21:58:03.354, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T21:58:12.923, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T21:58:13.964, ubuntu22-c, mtd-zk-0, 0.267483
EXP-LOAD, 2023-07-17T21:58:20.498, ubuntu22-c, mtd-zk-0, 0.144516
EXP-LOAD, 2023-07-17T21:58:29.106, ubuntu22-c, mtd-zk-0, 0.144516
EXP-LOAD, 2023-07-17T21:58:37.247, ubuntu22-c, mtd-zk-0, 0.175426
EXP-LOAD, 2023-07-17T21:58:46.321, ubuntu22-c, mtd-zk-0, 0.175426
EXP-LEAD, 2023-07-17T21:58:49.347, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T21:58:55.888, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T21:58:56.939, ubuntu22-c, mtd-zk-0, 0.207115
EXP-LOAD, 2023-07-17T21:59:02.040, ubuntu22-c, mtd-zk-0, 0.207115
EXP-LOAD, 2023-07-17T21:59:12.119, ubuntu22-c, mtd-zk-0, 0.173417
EXP-LEAD, 2023-07-17T21:59:14.149, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T21:59:18.681, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T21:59:19.735, ubuntu22-c, mtd-zk-0, 0.183243
EXP-LEAD, 2023-07-17T21:59:21.247, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T21:59:27.891, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T21:59:28.942, ubuntu22-c, mtd-zk-0, 0.183243
EXP-LOAD, 2023-07-17T21:59:36.397, ubuntu22-c, mtd-zk-0, 0.143026
EXP-LOAD, 2023-07-17T21:59:43.522, ubuntu22-c, mtd-zk-0, 0.143026
EXP-LOAD, 2023-07-17T21:59:51.645, ubuntu22-c, mtd-zk-0, 0.168924
EXP-LOAD, 2023-07-17T21:59:58.705, ubuntu22-c, mtd-zk-0, 0.168924
EXP-LOAD, 2023-07-17T22:00:09.787, ubuntu22-c, mtd-zk-0, 0.255039
EXP-LOAD, 2023-07-17T22:00:17.883, ubuntu22-c, mtd-zk-0, 0.255039
EXP-LOAD, 2023-07-17T22:00:24.990, ubuntu22-c, mtd-zk-0, 0.142692
EXP-LOAD, 2023-07-17T22:00:33.062, ubuntu22-c, mtd-zk-0, 0.142692
EXP-LOAD, 2023-07-17T22:00:41.179, ubuntu22-c, mtd-zk-0, 0.223444
EXP-LEAD, 2023-07-17T22:00:42.210, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T22:00:47.689, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T22:00:48.744, ubuntu22-c, mtd-zk-0, 0.223444
EXP-LOAD, 2023-07-17T22:00:56.420, ubuntu22-c, mtd-zk-0, 0.197537
EXP-LOAD, 2023-07-17T22:01:03.531, ubuntu22-c, mtd-zk-0, 0.197537
EXP-LOAD, 2023-07-17T22:01:10.382, ubuntu22-c, mtd-zk-0, 0.261849
EXP-LEAD, 2023-07-17T22:01:11.465, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T22:01:20.115, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T22:01:21.160, ubuntu22-c, mtd-zk-0, 0.184135
EXP-LOAD, 2023-07-17T22:01:28.575, ubuntu22-c, mtd-zk-0, 0.184135
EXP-LOAD, 2023-07-17T22:01:37.704, ubuntu22-c, mtd-zk-0, 0.158471
EXP-LEAD, 2023-07-17T22:01:38.737, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T22:01:43.166, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T22:01:44.218, ubuntu22-c, mtd-zk-0, 0.158471
EXP-LEAD, 2023-07-17T22:01:45.842, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T22:01:51.383, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T22:01:52.434, ubuntu22-c, mtd-zk-0, 0.218031
EXP-LOAD, 2023-07-17T22:01:57.976, ubuntu22-c, mtd-zk-0, 0.218031
EXP-LOAD, 2023-07-17T22:02:08.510, ubuntu22-c, mtd-zk-0, 0.272019
EXP-LOAD, 2023-07-17T22:02:16.595, ubuntu22-c, mtd-zk-0, 0.272019
EXP-LOAD, 2023-07-17T22:02:23.689, ubuntu22-c, mtd-zk-0, 0.163247
EXP-LOAD, 2023-07-17T22:02:32.803, ubuntu22-c, mtd-zk-0, 0.163247
EXP-LOAD, 2023-07-17T22:02:41.930, ubuntu22-c, mtd-zk-0, 0.226250
EXP-LOAD, 2023-07-17T22:02:52.001, ubuntu22-c, mtd-zk-0, 0.164232
EXP-LEAD, 2023-07-17T22:02:53.039, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T22:02:58.584, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T22:02:59.647, ubuntu22-c, mtd-zk-0, 0.164232
EXP-LOAD, 2023-07-17T22:03:06.179, ubuntu22-c, mtd-zk-0, 0.187429
EXP-LOAD, 2023-07-17T22:03:14.237, ubuntu22-c, mtd-zk-0, 0.187429
EXP-LOAD, 2023-07-17T22:03:24.346, ubuntu22-c, mtd-zk-0, 0.227335
EXP-LEAD, 2023-07-17T22:03:25.377, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T22:03:30.932, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T22:03:31.973, ubuntu22-c, mtd-zk-0, 0.227335
EXP-LEAD, 2023-07-17T22:03:34.123, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T22:03:38.799, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T22:03:39.851, ubuntu22-c, mtd-zk-0, 0.124026
EXP-LOAD, 2023-07-17T22:03:47.264, ubuntu22-c, mtd-zk-0, 0.124026
EXP-LOAD, 2023-07-17T22:03:54.767, ubuntu22-c, mtd-zk-0, 0.189836
EXP-LOAD, 2023-07-17T22:04:05.472, ubuntu22-c, mtd-zk-0, 0.243013
EXP-LOAD, 2023-07-17T22:04:13.547, ubuntu22-c, mtd-zk-0, 0.243013
EXP-LEAD, 2023-07-17T22:04:14.583, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T22:04:21.194, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T22:04:22.249, ubuntu22-c, mtd-zk-0, 0.138424
EXP-LOAD, 2023-07-17T22:04:29.717, ubuntu22-c, mtd-zk-0, 0.138424
EXP-LOAD, 2023-07-17T22:04:36.875, ubuntu22-c, mtd-zk-0, 0.160231
EXP-LOAD, 2023-07-17T22:04:47.944, ubuntu22-c, mtd-zk-0, 0.160231
EXP-LEAD, 2023-07-17T22:04:49.499, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T22:04:55.007, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T22:04:56.060, ubuntu22-c, mtd-zk-0, 0.177958
EXP-LOAD, 2023-07-17T22:05:06.651, ubuntu22-c, mtd-zk-0, 0.328857
EXP-LOAD, 2023-07-17T22:05:14.380, ubuntu22-c, mtd-zk-0, 0.328857
EXP-LEAD, 2023-07-17T22:05:16.391, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T22:05:21.947, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T22:05:22.986, ubuntu22-c, mtd-zk-0, 0.154317
EXP-LOAD, 2023-07-17T22:05:32.555, ubuntu22-c, mtd-zk-0, 0.154317
EXP-LOAD, 2023-07-17T22:05:40.628, ubuntu22-c, mtd-zk-0, 0.209460
EXP-LOAD, 2023-07-17T22:05:49.726, ubuntu22-c, mtd-zk-0, 0.171150
EXP-LOAD, 2023-07-17T22:05:58.832, ubuntu22-c, mtd-zk-0, 0.171150
EXP-LEAD, 2023-07-17T22:05:59.872, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T22:06:07.430, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T22:06:08.468, ubuntu22-c, mtd-zk-0, 0.289439
EXP-LEAD, 2023-07-17T22:06:09.950, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T22:06:14.333, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T22:06:15.380, ubuntu22-c, mtd-zk-0, 0.289439
EXP-LOAD, 2023-07-17T22:06:26.098, ubuntu22-c, mtd-zk-0, 0.185033
EXP-LEAD, 2023-07-17T22:06:27.125, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T22:06:31.526, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T22:06:32.566, ubuntu22-c, mtd-zk-0, 0.185033
EXP-LOAD, 2023-07-17T22:06:42.571, ubuntu22-c, mtd-zk-0, 0.186453
EXP-LOAD, 2023-07-17T22:06:49.161, ubuntu22-c, mtd-zk-0, 0.169745
EXP-LOAD, 2023-07-17T22:06:57.232, ubuntu22-c, mtd-zk-0, 0.169745
EXP-LOAD, 2023-07-17T22:07:06.356, ubuntu22-c, mtd-zk-0, 0.233414
EXP-LOAD, 2023-07-17T22:07:14.434, ubuntu22-c, mtd-zk-0, 0.233414
EXP-LEAD, 2023-07-17T22:07:15.682, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T22:07:21.174, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T22:07:22.206, ubuntu22-c, mtd-zk-0, 0.185533
EXP-LOAD, 2023-07-17T22:07:30.289, ubuntu22-c, mtd-zk-0, 0.185533
EXP-LEAD, 2023-07-17T22:07:31.331, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T22:07:35.791, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T22:07:36.833, ubuntu22-c, mtd-zk-0, 0.195655
EXP-LOAD, 2023-07-17T22:07:46.466, ubuntu22-c, mtd-zk-0, 0.195655
EXP-LOAD, 2023-07-17T22:07:53.665, ubuntu22-c, mtd-zk-0, 0.173015
EXP-LOAD, 2023-07-17T22:08:02.784, ubuntu22-c, mtd-zk-0, 0.173015
EXP-LOAD, 2023-07-17T22:08:10.358, ubuntu22-c, mtd-zk-0, 0.238830
EXP-LOAD, 2023-07-17T22:08:16.456, ubuntu22-c, mtd-zk-0, 0.238830
EXP-LOAD, 2023-07-17T22:08:26.537, ubuntu22-c, mtd-zk-0, 0.217649
EXP-LOAD, 2023-07-17T22:08:34.619, ubuntu22-c, mtd-zk-0, 0.098221
EXP-LOAD, 2023-07-17T22:08:40.697, ubuntu22-c, mtd-zk-0, 0.098221
EXP-LOAD, 2023-07-17T22:08:49.902, ubuntu22-c, mtd-zk-0, 0.211838
EXP-LEAD, 2023-07-17T22:08:51.930, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T22:08:57.445, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T22:08:58.504, ubuntu22-c, mtd-zk-0, 0.211838
EXP-LOAD, 2023-07-17T22:09:07.072, ubuntu22-c, mtd-zk-0, 0.176627
EXP-LEAD, 2023-07-17T22:09:09.118, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T22:09:14.569, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T22:09:15.619, ubuntu22-c, mtd-zk-0, 0.176627
EXP-LOAD, 2023-07-17T22:09:27.309, ubuntu22-c, mtd-zk-0, 0.230455
EXP-LOAD, 2023-07-17T22:09:33.381, ubuntu22-c, mtd-zk-0, 0.230455
EXP-LEAD, 2023-07-17T22:09:35.413, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T22:09:39.975, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T22:09:41.024, ubuntu22-c, mtd-zk-0, 0.096845
EXP-LEAD, 2023-07-17T22:09:41.470, ubuntu22-c, mtd-zk-0, START
EXP-LEAD, 2023-07-17T22:09:50.120, ubuntu22-c, mtd-zk-0, END
EXP-LOAD, 2023-07-17T22:09:51.172, ubuntu22-c, mtd-zk-0, 0.183036
EXP-LOAD, 2023-07-17T22:09:57.630, ubuntu22-c, mtd-zk-0, 0.183036
EXP-LOAD, 2023-07-17T22:10:08.784, ubuntu22-c, mtd-zk-0, 0.277021
EXP-LOAD, 2023-07-17T22:10:17.635, ubuntu22-c, mtd-zk-0, 0.277021
EXP-LOAD, 2023-07-17T22:10:28.741, ubuntu22-c, mtd-zk-0, 0.283524
