EXP-LOAD, 2023-07-21T20:01:39.208, ubuntu22-d, mtd-zk-2, 0.549442
EXP-LOAD, 2023-07-21T20:03:31.331, ubuntu22-d, mtd-zk-2, 0.713419
EXP-LOAD, 2023-07-21T20:03:40.588, ubuntu22-d, mtd-zk-2, 0.650204
EXP-LEAD, 2023-07-21T20:03:42.345, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:03:49.242, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:03:50.303, ubuntu22-d, mtd-zk-2, 0.635210
EXP-LOAD, 2023-07-21T20:04:00.662, ubuntu22-d, mtd-zk-2, 0.635210
EXP-LOAD, 2023-07-21T20:04:08.860, ubuntu22-d, mtd-zk-2, 0.614204
EXP-LEAD, 2023-07-21T20:04:10.925, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:04:19.842, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:04:20.962, ubuntu22-d, mtd-zk-2, 0.626767
EXP-LOAD, 2023-07-21T20:04:29.328, ubuntu22-d, mtd-zk-2, 0.626767
EXP-LOAD, 2023-07-21T20:04:42.263, ubuntu22-d, mtd-zk-2, 0.675807
EXP-LOAD, 2023-07-21T20:04:50.767, ubuntu22-d, mtd-zk-2, 0.706505
EXP-LOAD, 2023-07-21T20:04:58.980, ubuntu22-d, mtd-zk-2, 0.706505
EXP-LOAD, 2023-07-21T20:05:07.155, ubuntu22-d, mtd-zk-2, 0.660206
EXP-LEAD, 2023-07-21T20:05:09.252, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:05:15.314, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:05:16.423, ubuntu22-d, mtd-zk-2, 0.660206
EXP-LEAD, 2023-07-21T20:05:17.376, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:05:23.064, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:05:24.135, ubuntu22-d, mtd-zk-2, 0.695234
EXP-LOAD, 2023-07-21T20:05:36.769, ubuntu22-d, mtd-zk-2, 0.719831
EXP-LOAD, 2023-07-21T20:05:44.786, ubuntu22-d, mtd-zk-2, 0.719831
EXP-LOAD, 2023-07-21T20:05:55.018, ubuntu22-d, mtd-zk-2, 0.612141
EXP-LOAD, 2023-07-21T20:06:03.141, ubuntu22-d, mtd-zk-2, 0.612141
EXP-LOAD, 2023-07-21T20:06:13.367, ubuntu22-d, mtd-zk-2, 0.641623
EXP-LOAD, 2023-07-21T20:06:22.548, ubuntu22-d, mtd-zk-2, 0.662405
EXP-LEAD, 2023-07-21T20:06:25.217, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:06:34.020, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:06:35.126, ubuntu22-d, mtd-zk-2, 0.628213
EXP-LEAD, 2023-07-21T20:06:36.205, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:06:41.907, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:06:42.964, ubuntu22-d, mtd-zk-2, 0.628213
EXP-LOAD, 2023-07-21T20:06:53.434, ubuntu22-d, mtd-zk-2, 0.676622
EXP-LEAD, 2023-07-21T20:06:55.483, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:07:01.175, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:07:02.220, ubuntu22-d, mtd-zk-2, 0.676622
EXP-LOAD, 2023-07-21T20:07:09.772, ubuntu22-d, mtd-zk-2, 0.679421
EXP-LOAD, 2023-07-21T20:07:19.536, ubuntu22-d, mtd-zk-2, 0.729618
EXP-LOAD, 2023-07-21T20:07:29.775, ubuntu22-d, mtd-zk-2, 0.729618
EXP-LOAD, 2023-07-21T20:07:38.876, ubuntu22-d, mtd-zk-2, 0.610221
EXP-LOAD, 2023-07-21T20:07:49.999, ubuntu22-d, mtd-zk-2, 0.651104
EXP-LEAD, 2023-07-21T20:07:51.043, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:07:56.811, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:07:57.853, ubuntu22-d, mtd-zk-2, 0.651104
EXP-LOAD, 2023-07-21T20:08:07.259, ubuntu22-d, mtd-zk-2, 0.730810
EXP-LEAD, 2023-07-21T20:08:08.999, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:08:14.759, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:08:15.830, ubuntu22-d, mtd-zk-2, 0.730810
EXP-LEAD, 2023-07-21T20:08:17.125, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:08:24.823, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:08:25.908, ubuntu22-d, mtd-zk-2, 0.690010
EXP-LOAD, 2023-07-21T20:08:34.073, ubuntu22-d, mtd-zk-2, 0.690010
EXP-LOAD, 2023-07-21T20:08:44.232, ubuntu22-d, mtd-zk-2, 0.587827
EXP-LOAD, 2023-07-21T20:08:52.302, ubuntu22-d, mtd-zk-2, 0.660514
EXP-LOAD, 2023-07-21T20:09:02.412, ubuntu22-d, mtd-zk-2, 0.660514
EXP-LOAD, 2023-07-21T20:09:11.569, ubuntu22-d, mtd-zk-2, 0.699603
EXP-LEAD, 2023-07-21T20:09:13.645, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:09:21.327, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:09:22.537, ubuntu22-d, mtd-zk-2, 0.723416
EXP-LOAD, 2023-07-21T20:09:28.868, ubuntu22-d, mtd-zk-2, 0.723416
EXP-LOAD, 2023-07-21T20:09:38.977, ubuntu22-d, mtd-zk-2, 0.661611
EXP-LOAD, 2023-07-21T20:09:51.119, ubuntu22-d, mtd-zk-2, 0.647333
EXP-LOAD, 2023-07-21T20:09:57.324, ubuntu22-d, mtd-zk-2, 0.647333
EXP-LEAD, 2023-07-21T20:09:59.540, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:10:06.435, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:10:07.558, ubuntu22-d, mtd-zk-2, 0.727456
EXP-LOAD, 2023-07-21T20:10:14.855, ubuntu22-d, mtd-zk-2, 0.727456
EXP-LOAD, 2023-07-21T20:10:22.952, ubuntu22-d, mtd-zk-2, 0.740319
EXP-LOAD, 2023-07-21T20:10:33.099, ubuntu22-d, mtd-zk-2, 0.740319
EXP-LEAD, 2023-07-21T20:10:34.141, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:10:39.804, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:10:40.889, ubuntu22-d, mtd-zk-2, 0.633231
EXP-LEAD, 2023-07-21T20:10:42.289, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:10:46.911, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:10:48.047, ubuntu22-d, mtd-zk-2, 0.633231
EXP-LEAD, 2023-07-21T20:10:49.411, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:10:58.082, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:10:59.161, ubuntu22-d, mtd-zk-2, 0.652681
EXP-LOAD, 2023-07-21T20:11:05.343, ubuntu22-d, mtd-zk-2, 0.646805
EXP-LOAD, 2023-07-21T20:11:16.523, ubuntu22-d, mtd-zk-2, 0.646805
EXP-LOAD, 2023-07-21T20:11:23.642, ubuntu22-d, mtd-zk-2, 0.667927
EXP-LOAD, 2023-07-21T20:11:32.754, ubuntu22-d, mtd-zk-2, 0.667927
EXP-LOAD, 2023-07-21T20:11:42.948, ubuntu22-d, mtd-zk-2, 0.693411
EXP-LOAD, 2023-07-21T20:11:51.079, ubuntu22-d, mtd-zk-2, 0.674913
EXP-LOAD, 2023-07-21T20:11:59.950, ubuntu22-d, mtd-zk-2, 0.674913
EXP-LOAD, 2023-07-21T20:12:06.079, ubuntu22-d, mtd-zk-2, 0.654604
EXP-LOAD, 2023-07-21T20:12:15.834, ubuntu22-d, mtd-zk-2, 0.654604
EXP-LOAD, 2023-07-21T20:12:23.647, ubuntu22-d, mtd-zk-2, 0.735019
EXP-LEAD, 2023-07-21T20:12:25.616, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:12:31.170, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:12:32.213, ubuntu22-d, mtd-zk-2, 0.735019
EXP-LOAD, 2023-07-21T20:12:41.817, ubuntu22-d, mtd-zk-2, 0.668610
EXP-LEAD, 2023-07-21T20:12:43.390, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:12:49.006, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:12:50.079, ubuntu22-d, mtd-zk-2, 0.720015
EXP-LOAD, 2023-07-21T20:13:01.630, ubuntu22-d, mtd-zk-2, 0.720015
EXP-LOAD, 2023-07-21T20:13:10.795, ubuntu22-d, mtd-zk-2, 0.660915
EXP-LOAD, 2023-07-21T20:13:21.934, ubuntu22-d, mtd-zk-2, 0.596219
EXP-LEAD, 2023-07-21T20:13:22.979, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:13:28.543, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:13:29.602, ubuntu22-d, mtd-zk-2, 0.596219
EXP-LOAD, 2023-07-21T20:13:37.597, ubuntu22-d, mtd-zk-2, 0.667813
EXP-LOAD, 2023-07-21T20:13:48.721, ubuntu22-d, mtd-zk-2, 0.667813
EXP-LOAD, 2023-07-21T20:13:54.810, ubuntu22-d, mtd-zk-2, 0.694003
EXP-LOAD, 2023-07-21T20:14:04.022, ubuntu22-d, mtd-zk-2, 0.694003
EXP-LEAD, 2023-07-21T20:14:05.082, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:14:11.014, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:14:12.081, ubuntu22-d, mtd-zk-2, 0.652608
EXP-LOAD, 2023-07-21T20:14:21.418, ubuntu22-d, mtd-zk-2, 0.708005
EXP-LOAD, 2023-07-21T20:14:29.407, ubuntu22-d, mtd-zk-2, 0.708005
EXP-LOAD, 2023-07-21T20:14:37.617, ubuntu22-d, mtd-zk-2, 0.655907
EXP-LEAD, 2023-07-21T20:14:39.351, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:14:44.914, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:14:45.986, ubuntu22-d, mtd-zk-2, 0.655907
EXP-LEAD, 2023-07-21T20:14:47.527, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:14:56.321, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:14:57.483, ubuntu22-d, mtd-zk-2, 0.734429
EXP-LEAD, 2023-07-21T20:14:59.719, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:15:05.337, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:15:06.401, ubuntu22-d, mtd-zk-2, 0.647624
EXP-LOAD, 2023-07-21T20:15:19.037, ubuntu22-d, mtd-zk-2, 0.647624
EXP-LOAD, 2023-07-21T20:15:28.149, ubuntu22-d, mtd-zk-2, 0.625874
EXP-LOAD, 2023-07-21T20:15:36.287, ubuntu22-d, mtd-zk-2, 0.686340
EXP-LEAD, 2023-07-21T20:15:37.345, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:15:44.066, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:15:45.168, ubuntu22-d, mtd-zk-2, 0.686340
EXP-LOAD, 2023-07-21T20:15:53.588, ubuntu22-d, mtd-zk-2, 0.642430
EXP-LEAD, 2023-07-21T20:15:55.633, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:16:01.295, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:16:02.355, ubuntu22-d, mtd-zk-2, 0.642430
EXP-LEAD, 2023-07-21T20:16:03.772, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:16:12.421, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:16:13.510, ubuntu22-d, mtd-zk-2, 0.652924
EXP-LOAD, 2023-07-21T20:16:21.036, ubuntu22-d, mtd-zk-2, 0.622220
EXP-LOAD, 2023-07-21T20:16:32.189, ubuntu22-d, mtd-zk-2, 0.622220
EXP-LEAD, 2023-07-21T20:16:33.300, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:16:38.887, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:16:39.954, ubuntu22-d, mtd-zk-2, 0.703606
EXP-LOAD, 2023-07-21T20:16:51.522, ubuntu22-d, mtd-zk-2, 0.731207
EXP-LOAD, 2023-07-21T20:16:59.425, ubuntu22-d, mtd-zk-2, 0.731207
EXP-LOAD, 2023-07-21T20:17:08.578, ubuntu22-d, mtd-zk-2, 0.677411
EXP-LOAD, 2023-07-21T20:17:20.676, ubuntu22-d, mtd-zk-2, 0.669437
EXP-LEAD, 2023-07-21T20:17:21.717, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:17:27.356, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:17:28.413, ubuntu22-d, mtd-zk-2, 0.669437
EXP-LOAD, 2023-07-21T20:17:39.023, ubuntu22-d, mtd-zk-2, 0.612772
EXP-LOAD, 2023-07-21T20:17:49.146, ubuntu22-d, mtd-zk-2, 0.671811
EXP-LOAD, 2023-07-21T20:17:57.285, ubuntu22-d, mtd-zk-2, 0.671811
EXP-LEAD, 2023-07-21T20:17:57.330, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:18:05.912, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:18:07.011, ubuntu22-d, mtd-zk-2, 0.625914
EXP-LOAD, 2023-07-21T20:18:15.143, ubuntu22-d, mtd-zk-2, 0.625914
EXP-LEAD, 2023-07-21T20:18:16.199, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:18:24.901, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:18:25.965, ubuntu22-d, mtd-zk-2, 0.656821
EXP-LEAD, 2023-07-21T20:18:27.331, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:18:32.950, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:18:34.044, ubuntu22-d, mtd-zk-2, 0.656821
EXP-LOAD, 2023-07-21T20:18:41.562, ubuntu22-d, mtd-zk-2, 0.658515
EXP-LEAD, 2023-07-21T20:18:42.599, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:18:50.169, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:18:51.290, ubuntu22-d, mtd-zk-2, 0.673604
EXP-LOAD, 2023-07-21T20:18:58.904, ubuntu22-d, mtd-zk-2, 0.673604
EXP-LEAD, 2023-07-21T20:18:58.962, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:19:07.631, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:19:08.713, ubuntu22-d, mtd-zk-2, 0.681415
EXP-LOAD, 2023-07-21T20:19:17.223, ubuntu22-d, mtd-zk-2, 0.681415
EXP-LOAD, 2023-07-21T20:19:24.372, ubuntu22-d, mtd-zk-2, 0.659005
EXP-LOAD, 2023-07-21T20:19:36.183, ubuntu22-d, mtd-zk-2, 0.665709
EXP-LOAD, 2023-07-21T20:19:44.366, ubuntu22-d, mtd-zk-2, 0.665709
EXP-LOAD, 2023-07-21T20:19:55.076, ubuntu22-d, mtd-zk-2, 0.625610
EXP-LOAD, 2023-07-21T20:20:02.252, ubuntu22-d, mtd-zk-2, 0.625610
EXP-LOAD, 2023-07-21T20:20:10.354, ubuntu22-d, mtd-zk-2, 0.636821
EXP-LOAD, 2023-07-21T20:20:19.137, ubuntu22-d, mtd-zk-2, 0.742832
EXP-LOAD, 2023-07-21T20:20:30.262, ubuntu22-d, mtd-zk-2, 0.742832
EXP-LEAD, 2023-07-21T20:20:32.314, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:20:37.891, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:20:38.968, ubuntu22-d, mtd-zk-2, 0.604875
EXP-LOAD, 2023-07-21T20:20:50.528, ubuntu22-d, mtd-zk-2, 0.633034
EXP-LOAD, 2023-07-21T20:20:58.658, ubuntu22-d, mtd-zk-2, 0.633034
EXP-LOAD, 2023-07-21T20:21:06.799, ubuntu22-d, mtd-zk-2, 0.644515
EXP-LOAD, 2023-07-21T20:21:19.039, ubuntu22-d, mtd-zk-2, 0.644515
EXP-LOAD, 2023-07-21T20:21:29.196, ubuntu22-d, mtd-zk-2, 0.623032
EXP-LOAD, 2023-07-21T20:21:39.308, ubuntu22-d, mtd-zk-2, 0.607429
EXP-LOAD, 2023-07-21T20:21:46.523, ubuntu22-d, mtd-zk-2, 0.607429
EXP-LEAD, 2023-07-21T20:21:48.554, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:21:54.246, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:21:55.347, ubuntu22-d, mtd-zk-2, 0.587209
EXP-LEAD, 2023-07-21T20:21:56.678, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:22:04.335, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:22:05.400, ubuntu22-d, mtd-zk-2, 0.671705
EXP-LOAD, 2023-07-21T20:22:12.872, ubuntu22-d, mtd-zk-2, 0.671705
EXP-LOAD, 2023-07-21T20:22:24.017, ubuntu22-d, mtd-zk-2, 0.657014
EXP-LEAD, 2023-07-21T20:22:26.017, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:22:31.554, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:22:32.590, ubuntu22-d, mtd-zk-2, 0.657014
EXP-LEAD, 2023-07-21T20:22:34.137, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:22:42.962, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:22:44.024, ubuntu22-d, mtd-zk-2, 0.634419
EXP-LEAD, 2023-07-21T20:22:46.061, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:22:51.712, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:22:52.754, ubuntu22-d, mtd-zk-2, 0.605039
EXP-LOAD, 2023-07-21T20:23:02.306, ubuntu22-d, mtd-zk-2, 0.605039
EXP-LEAD, 2023-07-21T20:23:03.864, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:23:09.415, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:23:10.475, ubuntu22-d, mtd-zk-2, 0.668517
EXP-LEAD, 2023-07-21T20:23:11.980, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:23:17.497, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:23:18.577, ubuntu22-d, mtd-zk-2, 0.668517
EXP-LOAD, 2023-07-21T20:23:26.274, ubuntu22-d, mtd-zk-2, 0.652815
EXP-LOAD, 2023-07-21T20:23:36.108, ubuntu22-d, mtd-zk-2, 0.629636
EXP-LOAD, 2023-07-21T20:23:45.183, ubuntu22-d, mtd-zk-2, 0.629636
EXP-LOAD, 2023-07-21T20:23:53.324, ubuntu22-d, mtd-zk-2, 0.728425
EXP-LEAD, 2023-07-21T20:23:55.327, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:24:02.993, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:24:04.046, ubuntu22-d, mtd-zk-2, 0.642221
EXP-LOAD, 2023-07-21T20:24:12.578, ubuntu22-d, mtd-zk-2, 0.642221
EXP-LOAD, 2023-07-21T20:24:20.700, ubuntu22-d, mtd-zk-2, 0.678819
EXP-LOAD, 2023-07-21T20:24:30.844, ubuntu22-d, mtd-zk-2, 0.678819
EXP-LOAD, 2023-07-21T20:24:38.942, ubuntu22-d, mtd-zk-2, 0.654615
EXP-LEAD, 2023-07-21T20:24:40.009, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:24:47.669, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:24:48.773, ubuntu22-d, mtd-zk-2, 0.654615
EXP-LOAD, 2023-07-21T20:24:56.175, ubuntu22-d, mtd-zk-2, 0.715608
EXP-LOAD, 2023-07-21T20:25:04.305, ubuntu22-d, mtd-zk-2, 0.685738
EXP-LEAD, 2023-07-21T20:25:07.390, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:25:12.148, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:25:13.205, ubuntu22-d, mtd-zk-2, 0.685738
EXP-LEAD, 2023-07-21T20:25:14.566, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:25:21.370, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:25:22.437, ubuntu22-d, mtd-zk-2, 0.757886
EXP-LOAD, 2023-07-21T20:25:32.785, ubuntu22-d, mtd-zk-2, 0.757886
EXP-LOAD, 2023-07-21T20:25:41.873, ubuntu22-d, mtd-zk-2, 0.609826
EXP-LEAD, 2023-07-21T20:25:43.323, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:25:49.924, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:25:51.002, ubuntu22-d, mtd-zk-2, 0.661605
EXP-LOAD, 2023-07-21T20:25:59.515, ubuntu22-d, mtd-zk-2, 0.661605
EXP-LOAD, 2023-07-21T20:26:05.618, ubuntu22-d, mtd-zk-2, 0.665606
EXP-LOAD, 2023-07-21T20:26:17.862, ubuntu22-d, mtd-zk-2, 0.665606
EXP-LOAD, 2023-07-21T20:26:24.948, ubuntu22-d, mtd-zk-2, 0.646623
EXP-LOAD, 2023-07-21T20:26:33.133, ubuntu22-d, mtd-zk-2, 0.646623
EXP-LOAD, 2023-07-21T20:26:39.245, ubuntu22-d, mtd-zk-2, 0.678412
EXP-LEAD, 2023-07-21T20:26:41.836, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:26:47.319, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:26:48.400, ubuntu22-d, mtd-zk-2, 0.678412
EXP-LOAD, 2023-07-21T20:26:55.510, ubuntu22-d, mtd-zk-2, 0.691117
EXP-LOAD, 2023-07-21T20:27:02.750, ubuntu22-d, mtd-zk-2, 0.691117
EXP-LOAD, 2023-07-21T20:27:13.912, ubuntu22-d, mtd-zk-2, 0.700215
EXP-LOAD, 2023-07-21T20:27:20.018, ubuntu22-d, mtd-zk-2, 0.652909
EXP-LOAD, 2023-07-21T20:27:29.198, ubuntu22-d, mtd-zk-2, 0.652909
EXP-LOAD, 2023-07-21T20:27:36.351, ubuntu22-d, mtd-zk-2, 0.647820
EXP-LOAD, 2023-07-21T20:27:46.035, ubuntu22-d, mtd-zk-2, 0.647820
EXP-LEAD, 2023-07-21T20:27:48.139, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:27:53.709, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:27:54.747, ubuntu22-d, mtd-zk-2, 0.701713
EXP-LOAD, 2023-07-21T20:28:03.304, ubuntu22-d, mtd-zk-2, 0.701713
EXP-LOAD, 2023-07-21T20:28:12.410, ubuntu22-d, mtd-zk-2, 0.737231
EXP-LEAD, 2023-07-21T20:28:14.441, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:28:19.957, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:28:21.078, ubuntu22-d, mtd-zk-2, 0.674308
EXP-LOAD, 2023-07-21T20:28:29.678, ubuntu22-d, mtd-zk-2, 0.674308
EXP-LOAD, 2023-07-21T20:28:39.826, ubuntu22-d, mtd-zk-2, 0.744222
EXP-LOAD, 2023-07-21T20:28:48.988, ubuntu22-d, mtd-zk-2, 0.744222
EXP-LOAD, 2023-07-21T20:29:00.134, ubuntu22-d, mtd-zk-2, 0.699222
EXP-LOAD, 2023-07-21T20:29:08.244, ubuntu22-d, mtd-zk-2, 0.601834
EXP-LEAD, 2023-07-21T20:29:09.933, ubuntu22-d, mtd-zk-2, START
EXP-LEAD, 2023-07-21T20:29:15.520, ubuntu22-d, mtd-zk-2, END
EXP-LOAD, 2023-07-21T20:29:16.585, ubuntu22-d, mtd-zk-2, 0.601834
EXP-LOAD, 2023-07-21T20:29:28.152, ubuntu22-d, mtd-zk-2, 0.674334
EXP-LOAD, 2023-07-21T20:29:36.338, ubuntu22-d, mtd-zk-2, 0.611616
