EXP-LOAD, 2023-07-29T12:28:29.105, ubuntu22-b, mtd-zk-1, 0.568008
EXP-LOAD, 2023-07-29T12:30:58.338, ubuntu22-b, mtd-zk-1, 0.766212
EXP-LOAD, 2023-07-29T12:31:05.318, ubuntu22-b, mtd-zk-1, 0.726531
EXP-LOAD, 2023-07-29T12:31:12.505, ubuntu22-b, mtd-zk-1, 0.726531
EXP-LOAD, 2023-07-29T12:31:25.321, ubuntu22-b, mtd-zk-1, 0.680016
EXP-LOAD, 2023-07-29T12:31:32.448, ubuntu22-b, mtd-zk-1, 0.680016
EXP-LOAD, 2023-07-29T12:31:40.621, ubuntu22-b, mtd-zk-1, 0.656926
EXP-LOAD, 2023-07-29T12:31:49.409, ubuntu22-b, mtd-zk-1, 0.728260
EXP-LEAD, 2023-07-29T12:31:50.485, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:31:59.445, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:32:00.503, ubuntu22-b, mtd-zk-1, 0.728260
EXP-LOAD, 2023-07-29T12:32:07.776, ubuntu22-b, mtd-zk-1, 0.677930
EXP-LOAD, 2023-07-29T12:32:16.883, ubuntu22-b, mtd-zk-1, 0.677930
EXP-LOAD, 2023-07-29T12:32:27.046, ubuntu22-b, mtd-zk-1, 0.685803
EXP-LOAD, 2023-07-29T12:32:36.157, ubuntu22-b, mtd-zk-1, 0.626780
EXP-LOAD, 2023-07-29T12:32:46.300, ubuntu22-b, mtd-zk-1, 0.626780
EXP-LOAD, 2023-07-29T12:32:54.458, ubuntu22-b, mtd-zk-1, 0.753243
EXP-LOAD, 2023-07-29T12:33:03.659, ubuntu22-b, mtd-zk-1, 0.753243
EXP-LEAD, 2023-07-29T12:33:06.667, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:33:12.353, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:33:13.411, ubuntu22-b, mtd-zk-1, 0.651636
EXP-LEAD, 2023-07-29T12:33:15.479, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:33:23.180, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:33:24.267, ubuntu22-b, mtd-zk-1, 0.679005
EXP-LEAD, 2023-07-29T12:33:24.634, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:33:29.382, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:33:30.435, ubuntu22-b, mtd-zk-1, 0.679005
EXP-LOAD, 2023-07-29T12:33:41.843, ubuntu22-b, mtd-zk-1, 0.689525
EXP-LOAD, 2023-07-29T12:33:48.978, ubuntu22-b, mtd-zk-1, 0.689525
EXP-LOAD, 2023-07-29T12:33:58.635, ubuntu22-b, mtd-zk-1, 0.765233
EXP-LEAD, 2023-07-29T12:34:01.662, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:34:10.568, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:34:11.679, ubuntu22-b, mtd-zk-1, 0.665537
EXP-LOAD, 2023-07-29T12:34:17.893, ubuntu22-b, mtd-zk-1, 0.665537
EXP-LEAD, 2023-07-29T12:34:18.934, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:34:24.537, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:34:25.594, ubuntu22-b, mtd-zk-1, 0.687837
EXP-LOAD, 2023-07-29T12:34:36.151, ubuntu22-b, mtd-zk-1, 0.671443
EXP-LOAD, 2023-07-29T12:34:45.310, ubuntu22-b, mtd-zk-1, 0.671443
EXP-LEAD, 2023-07-29T12:34:47.370, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:34:53.091, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:34:54.164, ubuntu22-b, mtd-zk-1, 0.662232
EXP-LEAD, 2023-07-29T12:34:55.293, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:35:00.821, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:35:01.873, ubuntu22-b, mtd-zk-1, 0.662232
EXP-LEAD, 2023-07-29T12:35:03.434, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:35:09.118, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:35:10.220, ubuntu22-b, mtd-zk-1, 0.718021
EXP-LOAD, 2023-07-29T12:35:16.762, ubuntu22-b, mtd-zk-1, 0.718021
EXP-LOAD, 2023-07-29T12:35:23.543, ubuntu22-b, mtd-zk-1, 0.660609
EXP-LEAD, 2023-07-29T12:35:25.584, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:35:33.195, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:35:34.297, ubuntu22-b, mtd-zk-1, 0.703931
EXP-LOAD, 2023-07-29T12:35:41.782, ubuntu22-b, mtd-zk-1, 0.703931
EXP-LEAD, 2023-07-29T12:35:43.826, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:35:49.653, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:35:50.733, ubuntu22-b, mtd-zk-1, 0.671825
EXP-LEAD, 2023-07-29T12:35:52.072, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:35:56.632, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:35:57.712, ubuntu22-b, mtd-zk-1, 0.671825
EXP-LEAD, 2023-07-29T12:36:00.133, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:36:08.760, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:36:09.813, ubuntu22-b, mtd-zk-1, 0.700150
EXP-LOAD, 2023-07-29T12:36:16.389, ubuntu22-b, mtd-zk-1, 0.700150
EXP-LOAD, 2023-07-29T12:36:26.484, ubuntu22-b, mtd-zk-1, 0.669846
EXP-LEAD, 2023-07-29T12:36:28.107, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:36:32.634, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:36:33.683, ubuntu22-b, mtd-zk-1, 0.669846
EXP-LOAD, 2023-07-29T12:36:42.302, ubuntu22-b, mtd-zk-1, 0.683720
EXP-LEAD, 2023-07-29T12:36:44.356, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:36:53.096, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:36:54.145, ubuntu22-b, mtd-zk-1, 0.674605
EXP-LEAD, 2023-07-29T12:36:55.546, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:37:01.092, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:37:02.141, ubuntu22-b, mtd-zk-1, 0.674605
EXP-LEAD, 2023-07-29T12:37:03.687, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:37:11.510, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:37:12.556, ubuntu22-b, mtd-zk-1, 0.694645
EXP-LOAD, 2023-07-29T12:37:21.942, ubuntu22-b, mtd-zk-1, 0.744242
EXP-LEAD, 2023-07-29T12:37:25.011, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:37:31.641, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:37:32.727, ubuntu22-b, mtd-zk-1, 0.744242
EXP-LOAD, 2023-07-29T12:37:41.158, ubuntu22-b, mtd-zk-1, 0.628505
EXP-LOAD, 2023-07-29T12:37:52.348, ubuntu22-b, mtd-zk-1, 0.632408
EXP-LEAD, 2023-07-29T12:37:54.406, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:38:00.088, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:38:01.133, ubuntu22-b, mtd-zk-1, 0.632408
EXP-LEAD, 2023-07-29T12:38:03.699, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:38:09.290, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:38:10.334, ubuntu22-b, mtd-zk-1, 0.690295
EXP-LOAD, 2023-07-29T12:38:19.171, ubuntu22-b, mtd-zk-1, 0.660208
EXP-LOAD, 2023-07-29T12:38:31.305, ubuntu22-b, mtd-zk-1, 0.660208
EXP-LOAD, 2023-07-29T12:38:37.458, ubuntu22-b, mtd-zk-1, 0.643627
EXP-LOAD, 2023-07-29T12:38:45.589, ubuntu22-b, mtd-zk-1, 0.643627
EXP-LOAD, 2023-07-29T12:38:53.450, ubuntu22-b, mtd-zk-1, 0.670403
EXP-LEAD, 2023-07-29T12:38:56.469, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:39:02.101, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:39:03.160, ubuntu22-b, mtd-zk-1, 0.670403
EXP-LOAD, 2023-07-29T12:39:12.672, ubuntu22-b, mtd-zk-1, 0.685120
EXP-LOAD, 2023-07-29T12:39:19.817, ubuntu22-b, mtd-zk-1, 0.602016
EXP-LEAD, 2023-07-29T12:39:21.858, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:39:27.392, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:39:28.444, ubuntu22-b, mtd-zk-1, 0.602016
EXP-LOAD, 2023-07-29T12:39:36.097, ubuntu22-b, mtd-zk-1, 0.638724
EXP-LEAD, 2023-07-29T12:39:37.142, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:39:42.079, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:39:43.134, ubuntu22-b, mtd-zk-1, 0.638724
EXP-LOAD, 2023-07-29T12:39:51.355, ubuntu22-b, mtd-zk-1, 0.634606
EXP-LOAD, 2023-07-29T12:39:58.450, ubuntu22-b, mtd-zk-1, 0.634606
EXP-LOAD, 2023-07-29T12:40:10.590, ubuntu22-b, mtd-zk-1, 0.598803
EXP-LEAD, 2023-07-29T12:40:10.634, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:40:16.313, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:40:17.362, ubuntu22-b, mtd-zk-1, 0.598803
EXP-LEAD, 2023-07-29T12:40:18.400, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:40:27.181, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:40:28.251, ubuntu22-b, mtd-zk-1, 0.606123
EXP-LOAD, 2023-07-29T12:40:35.598, ubuntu22-b, mtd-zk-1, 0.698226
EXP-LOAD, 2023-07-29T12:40:48.759, ubuntu22-b, mtd-zk-1, 0.698226
EXP-LOAD, 2023-07-29T12:40:57.887, ubuntu22-b, mtd-zk-1, 0.670525
EXP-LOAD, 2023-07-29T12:41:09.169, ubuntu22-b, mtd-zk-1, 0.658221
EXP-LEAD, 2023-07-29T12:41:11.098, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:41:15.601, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:41:16.660, ubuntu22-b, mtd-zk-1, 0.658221
EXP-LOAD, 2023-07-29T12:41:26.366, ubuntu22-b, mtd-zk-1, 0.702162
EXP-LEAD, 2023-07-29T12:41:28.328, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:41:33.842, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:41:34.880, ubuntu22-b, mtd-zk-1, 0.725455
EXP-LOAD, 2023-07-29T12:41:41.999, ubuntu22-b, mtd-zk-1, 0.725455
EXP-LEAD, 2023-07-29T12:41:43.627, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:41:52.282, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:41:53.365, ubuntu22-b, mtd-zk-1, 0.662912
EXP-LOAD, 2023-07-29T12:42:00.773, ubuntu22-b, mtd-zk-1, 0.662912
EXP-LOAD, 2023-07-29T12:42:12.898, ubuntu22-b, mtd-zk-1, 0.671080
EXP-LOAD, 2023-07-29T12:42:21.008, ubuntu22-b, mtd-zk-1, 0.717980
EXP-LOAD, 2023-07-29T12:42:28.128, ubuntu22-b, mtd-zk-1, 0.717980
EXP-LOAD, 2023-07-29T12:42:37.266, ubuntu22-b, mtd-zk-1, 0.585708
EXP-LOAD, 2023-07-29T12:42:44.985, ubuntu22-b, mtd-zk-1, 0.585708
EXP-LOAD, 2023-07-29T12:42:55.117, ubuntu22-b, mtd-zk-1, 0.635324
EXP-LOAD, 2023-07-29T12:43:03.223, ubuntu22-b, mtd-zk-1, 0.635324
EXP-LOAD, 2023-07-29T12:43:11.314, ubuntu22-b, mtd-zk-1, 0.703896
EXP-LOAD, 2023-07-29T12:43:20.431, ubuntu22-b, mtd-zk-1, 0.665551
EXP-LOAD, 2023-07-29T12:43:29.158, ubuntu22-b, mtd-zk-1, 0.665551
EXP-LOAD, 2023-07-29T12:43:37.274, ubuntu22-b, mtd-zk-1, 0.628680
EXP-LEAD, 2023-07-29T12:43:37.324, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:43:42.880, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:43:43.948, ubuntu22-b, mtd-zk-1, 0.628680
EXP-LEAD, 2023-07-29T12:43:45.465, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:43:52.074, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:43:53.114, ubuntu22-b, mtd-zk-1, 0.630647
EXP-LOAD, 2023-07-29T12:44:01.673, ubuntu22-b, mtd-zk-1, 0.630647
EXP-LEAD, 2023-07-29T12:44:01.819, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:44:07.352, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:44:08.420, ubuntu22-b, mtd-zk-1, 0.622034
EXP-LEAD, 2023-07-29T12:44:09.916, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:44:18.590, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:44:19.650, ubuntu22-b, mtd-zk-1, 0.640630
EXP-LOAD, 2023-07-29T12:44:28.089, ubuntu22-b, mtd-zk-1, 0.640630
EXP-LOAD, 2023-07-29T12:44:36.248, ubuntu22-b, mtd-zk-1, 0.623041
EXP-LEAD, 2023-07-29T12:44:38.301, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:44:43.853, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:44:44.978, ubuntu22-b, mtd-zk-1, 0.623041
EXP-LEAD, 2023-07-29T12:44:46.017, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:44:51.552, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:44:52.627, ubuntu22-b, mtd-zk-1, 0.619640
EXP-LEAD, 2023-07-29T12:44:54.128, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:44:59.737, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:45:00.791, ubuntu22-b, mtd-zk-1, 0.619640
EXP-LOAD, 2023-07-29T12:45:12.260, ubuntu22-b, mtd-zk-1, 0.643853
EXP-LOAD, 2023-07-29T12:45:22.348, ubuntu22-b, mtd-zk-1, 0.623549
EXP-LOAD, 2023-07-29T12:45:33.440, ubuntu22-b, mtd-zk-1, 0.623549
EXP-LEAD, 2023-07-29T12:45:35.482, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:45:42.170, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:45:43.241, ubuntu22-b, mtd-zk-1, 0.657018
EXP-LEAD, 2023-07-29T12:45:45.584, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:45:50.251, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:45:51.310, ubuntu22-b, mtd-zk-1, 0.663523
EXP-LEAD, 2023-07-29T12:45:52.438, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:45:57.914, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:45:58.960, ubuntu22-b, mtd-zk-1, 0.663523
EXP-LOAD, 2023-07-29T12:46:07.602, ubuntu22-b, mtd-zk-1, 0.614435
EXP-LOAD, 2023-07-29T12:46:19.904, ubuntu22-b, mtd-zk-1, 0.660778
EXP-LOAD, 2023-07-29T12:46:27.019, ubuntu22-b, mtd-zk-1, 0.660778
EXP-LOAD, 2023-07-29T12:46:34.000, ubuntu22-b, mtd-zk-1, 0.660778
EXP-LOAD, 2023-07-29T12:46:44.093, ubuntu22-b, mtd-zk-1, 0.692639
EXP-LEAD, 2023-07-29T12:46:45.141, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:46:50.684, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:46:51.731, ubuntu22-b, mtd-zk-1, 0.704428
EXP-LEAD, 2023-07-29T12:46:53.301, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:47:01.957, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:47:03.001, ubuntu22-b, mtd-zk-1, 0.704428
EXP-LOAD, 2023-07-29T12:47:10.484, ubuntu22-b, mtd-zk-1, 0.632577
EXP-LEAD, 2023-07-29T12:47:12.505, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:47:21.158, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:47:22.217, ubuntu22-b, mtd-zk-1, 0.696474
EXP-LEAD, 2023-07-29T12:47:23.619, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:47:29.127, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:47:30.189, ubuntu22-b, mtd-zk-1, 0.696474
EXP-LOAD, 2023-07-29T12:47:40.317, ubuntu22-b, mtd-zk-1, 0.634849
EXP-LOAD, 2023-07-29T12:47:48.490, ubuntu22-b, mtd-zk-1, 0.634849
EXP-LOAD, 2023-07-29T12:47:58.624, ubuntu22-b, mtd-zk-1, 0.676448
EXP-LOAD, 2023-07-29T12:48:06.731, ubuntu22-b, mtd-zk-1, 0.687068
EXP-LOAD, 2023-07-29T12:48:17.920, ubuntu22-b, mtd-zk-1, 0.687068
EXP-LOAD, 2023-07-29T12:48:27.965, ubuntu22-b, mtd-zk-1, 0.710534
EXP-LOAD, 2023-07-29T12:48:41.276, ubuntu22-b, mtd-zk-1, 0.718084
EXP-LOAD, 2023-07-29T12:48:49.070, ubuntu22-b, mtd-zk-1, 0.657197
EXP-LOAD, 2023-07-29T12:48:56.716, ubuntu22-b, mtd-zk-1, 0.657197
EXP-LOAD, 2023-07-29T12:49:04.977, ubuntu22-b, mtd-zk-1, 0.706847
EXP-LOAD, 2023-07-29T12:49:14.938, ubuntu22-b, mtd-zk-1, 0.706847
EXP-LEAD, 2023-07-29T12:49:16.987, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:49:22.686, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:49:23.720, ubuntu22-b, mtd-zk-1, 0.683030
EXP-LOAD, 2023-07-29T12:49:34.117, ubuntu22-b, mtd-zk-1, 0.710084
EXP-LEAD, 2023-07-29T12:49:36.203, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:49:41.842, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:49:42.910, ubuntu22-b, mtd-zk-1, 0.710084
EXP-LOAD, 2023-07-29T12:49:53.406, ubuntu22-b, mtd-zk-1, 0.699796
EXP-LEAD, 2023-07-29T12:49:55.448, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:50:01.019, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:50:02.059, ubuntu22-b, mtd-zk-1, 0.699796
EXP-LEAD, 2023-07-29T12:50:04.570, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:50:10.180, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:50:11.229, ubuntu22-b, mtd-zk-1, 0.666852
EXP-LOAD, 2023-07-29T12:50:26.377, ubuntu22-b, mtd-zk-1, 0.640378
EXP-LOAD, 2023-07-29T12:50:35.445, ubuntu22-b, mtd-zk-1, 0.640621
EXP-LOAD, 2023-07-29T12:50:47.601, ubuntu22-b, mtd-zk-1, 0.640621
EXP-LOAD, 2023-07-29T12:50:54.667, ubuntu22-b, mtd-zk-1, 0.645278
EXP-LOAD, 2023-07-29T12:51:03.795, ubuntu22-b, mtd-zk-1, 0.645278
EXP-LOAD, 2023-07-29T12:51:11.943, ubuntu22-b, mtd-zk-1, 0.671117
EXP-LEAD, 2023-07-29T12:51:13.435, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:51:20.111, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:51:21.158, ubuntu22-b, mtd-zk-1, 0.655015
EXP-LEAD, 2023-07-29T12:51:22.524, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:51:28.116, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:51:29.178, ubuntu22-b, mtd-zk-1, 0.655015
EXP-LOAD, 2023-07-29T12:51:36.742, ubuntu22-b, mtd-zk-1, 0.643623
EXP-LOAD, 2023-07-29T12:51:44.697, ubuntu22-b, mtd-zk-1, 0.643623
EXP-LOAD, 2023-07-29T12:51:51.794, ubuntu22-b, mtd-zk-1, 0.672808
EXP-LOAD, 2023-07-29T12:51:59.443, ubuntu22-b, mtd-zk-1, 0.672808
EXP-LEAD, 2023-07-29T12:52:01.479, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:52:09.114, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:52:10.177, ubuntu22-b, mtd-zk-1, 0.622296
EXP-LEAD, 2023-07-29T12:52:11.223, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:52:16.732, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:52:17.807, ubuntu22-b, mtd-zk-1, 0.622296
EXP-LOAD, 2023-07-29T12:52:24.375, ubuntu22-b, mtd-zk-1, 0.687023
EXP-LOAD, 2023-07-29T12:52:36.112, ubuntu22-b, mtd-zk-1, 0.695112
EXP-LEAD, 2023-07-29T12:52:37.138, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:52:42.703, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:52:43.757, ubuntu22-b, mtd-zk-1, 0.695112
EXP-LOAD, 2023-07-29T12:52:55.309, ubuntu22-b, mtd-zk-1, 0.675619
EXP-LOAD, 2023-07-29T12:53:04.252, ubuntu22-b, mtd-zk-1, 0.666825
EXP-LOAD, 2023-07-29T12:53:14.817, ubuntu22-b, mtd-zk-1, 0.666825
EXP-LOAD, 2023-07-29T12:53:21.917, ubuntu22-b, mtd-zk-1, 0.697628
EXP-LOAD, 2023-07-29T12:53:34.047, ubuntu22-b, mtd-zk-1, 0.659037
EXP-LEAD, 2023-07-29T12:53:36.126, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:53:41.715, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:53:42.767, ubuntu22-b, mtd-zk-1, 0.659037
EXP-LOAD, 2023-07-29T12:53:51.858, ubuntu22-b, mtd-zk-1, 0.710806
EXP-LEAD, 2023-07-29T12:53:52.940, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:54:02.880, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:54:03.946, ubuntu22-b, mtd-zk-1, 0.710806
EXP-LOAD, 2023-07-29T12:54:11.089, ubuntu22-b, mtd-zk-1, 0.642617
EXP-LEAD, 2023-07-29T12:54:13.153, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:54:20.766, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:54:21.813, ubuntu22-b, mtd-zk-1, 0.627609
EXP-LEAD, 2023-07-29T12:54:23.290, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:54:27.797, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:54:28.870, ubuntu22-b, mtd-zk-1, 0.627609
EXP-LEAD, 2023-07-29T12:54:31.374, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-29T12:54:40.132, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-29T12:54:41.173, ubuntu22-b, mtd-zk-1, 0.664414
EXP-LOAD, 2023-07-29T12:54:48.621, ubuntu22-b, mtd-zk-1, 0.664414
