EXP-LOAD, 2023-07-19T09:28:16.368, ubuntu22-b, mtd-zk-1, 0.519827
EXP-LOAD, 2023-07-19T09:44:07.302, ubuntu22-b, mtd-zk-1, 0.619306
EXP-LOAD, 2023-07-19T09:44:19.500, ubuntu22-b, mtd-zk-1, 0.637803
EXP-LOAD, 2023-07-19T09:44:27.629, ubuntu22-b, mtd-zk-1, 0.637803
EXP-LOAD, 2023-07-19T09:44:36.743, ubuntu22-b, mtd-zk-1, 0.654138
EXP-LOAD, 2023-07-19T09:44:48.888, ubuntu22-b, mtd-zk-1, 0.654138
EXP-LOAD, 2023-07-19T09:44:56.049, ubuntu22-b, mtd-zk-1, 0.665404
EXP-LOAD, 2023-07-19T09:45:07.292, ubuntu22-b, mtd-zk-1, 0.670613
EXP-LOAD, 2023-07-19T09:45:13.410, ubuntu22-b, mtd-zk-1, 0.670613
EXP-LOAD, 2023-07-19T09:45:23.544, ubuntu22-b, mtd-zk-1, 0.627216
EXP-LOAD, 2023-07-19T09:45:31.297, ubuntu22-b, mtd-zk-1, 0.627216
EXP-LOAD, 2023-07-19T09:45:40.490, ubuntu22-b, mtd-zk-1, 0.677064
EXP-LOAD, 2023-07-19T09:45:51.696, ubuntu22-b, mtd-zk-1, 0.698026
EXP-LOAD, 2023-07-19T09:45:58.826, ubuntu22-b, mtd-zk-1, 0.698026
EXP-LOAD, 2023-07-19T09:46:09.922, ubuntu22-b, mtd-zk-1, 0.702624
EXP-LOAD, 2023-07-19T09:46:19.045, ubuntu22-b, mtd-zk-1, 0.659429
EXP-LOAD, 2023-07-19T09:46:27.184, ubuntu22-b, mtd-zk-1, 0.659429
EXP-LOAD, 2023-07-19T09:46:35.333, ubuntu22-b, mtd-zk-1, 0.621925
EXP-LOAD, 2023-07-19T09:46:48.440, ubuntu22-b, mtd-zk-1, 0.621925
EXP-LOAD, 2023-07-19T09:46:54.595, ubuntu22-b, mtd-zk-1, 0.648213
EXP-LOAD, 2023-07-19T09:47:02.725, ubuntu22-b, mtd-zk-1, 0.648213
EXP-LOAD, 2023-07-19T09:47:12.209, ubuntu22-b, mtd-zk-1, 0.672723
EXP-LOAD, 2023-07-19T09:47:20.852, ubuntu22-b, mtd-zk-1, 0.699019
EXP-LOAD, 2023-07-19T09:47:31.011, ubuntu22-b, mtd-zk-1, 0.699019
EXP-LOAD, 2023-07-19T09:47:40.135, ubuntu22-b, mtd-zk-1, 0.621725
EXP-LOAD, 2023-07-19T09:47:50.312, ubuntu22-b, mtd-zk-1, 0.645851
EXP-LOAD, 2023-07-19T09:47:58.443, ubuntu22-b, mtd-zk-1, 0.645851
EXP-LOAD, 2023-07-19T09:48:07.575, ubuntu22-b, mtd-zk-1, 0.737138
EXP-LOAD, 2023-07-19T09:48:16.736, ubuntu22-b, mtd-zk-1, 0.737138
EXP-LOAD, 2023-07-19T09:48:24.370, ubuntu22-b, mtd-zk-1, 0.657035
EXP-LOAD, 2023-07-19T09:48:37.561, ubuntu22-b, mtd-zk-1, 0.682322
EXP-LOAD, 2023-07-19T09:48:44.724, ubuntu22-b, mtd-zk-1, 0.682322
EXP-LOAD, 2023-07-19T09:48:53.859, ubuntu22-b, mtd-zk-1, 0.632226
EXP-LOAD, 2023-07-19T09:49:03.966, ubuntu22-b, mtd-zk-1, 0.632226
EXP-LOAD, 2023-07-19T09:49:12.089, ubuntu22-b, mtd-zk-1, 0.702537
EXP-LOAD, 2023-07-19T09:49:25.282, ubuntu22-b, mtd-zk-1, 0.722444
EXP-LOAD, 2023-07-19T09:49:32.408, ubuntu22-b, mtd-zk-1, 0.722444
EXP-LOAD, 2023-07-19T09:49:40.520, ubuntu22-b, mtd-zk-1, 0.654126
EXP-LOAD, 2023-07-19T09:49:47.671, ubuntu22-b, mtd-zk-1, 0.654126
EXP-LOAD, 2023-07-19T09:49:58.837, ubuntu22-b, mtd-zk-1, 0.629618
EXP-LOAD, 2023-07-19T09:50:08.968, ubuntu22-b, mtd-zk-1, 0.613276
EXP-LOAD, 2023-07-19T09:50:19.118, ubuntu22-b, mtd-zk-1, 0.673135
EXP-LOAD, 2023-07-19T09:50:27.268, ubuntu22-b, mtd-zk-1, 0.673135
EXP-LOAD, 2023-07-19T09:50:36.926, ubuntu22-b, mtd-zk-1, 0.664821
EXP-LOAD, 2023-07-19T09:50:46.485, ubuntu22-b, mtd-zk-1, 0.664821
EXP-LOAD, 2023-07-19T09:50:57.626, ubuntu22-b, mtd-zk-1, 0.667530
EXP-LOAD, 2023-07-19T09:51:04.736, ubuntu22-b, mtd-zk-1, 0.716861
EXP-LOAD, 2023-07-19T09:51:16.875, ubuntu22-b, mtd-zk-1, 0.716861
EXP-LOAD, 2023-07-19T09:51:25.135, ubuntu22-b, mtd-zk-1, 0.697625
EXP-LOAD, 2023-07-19T09:51:34.285, ubuntu22-b, mtd-zk-1, 0.661434
EXP-LOAD, 2023-07-19T09:51:43.497, ubuntu22-b, mtd-zk-1, 0.661434
EXP-LOAD, 2023-07-19T09:51:52.691, ubuntu22-b, mtd-zk-1, 0.687435
EXP-LOAD, 2023-07-19T09:51:59.824, ubuntu22-b, mtd-zk-1, 0.687435
EXP-LOAD, 2023-07-19T09:52:10.458, ubuntu22-b, mtd-zk-1, 0.709809
EXP-LOAD, 2023-07-19T09:52:18.557, ubuntu22-b, mtd-zk-1, 0.709809
EXP-LOAD, 2023-07-19T09:52:30.712, ubuntu22-b, mtd-zk-1, 0.681261
EXP-LOAD, 2023-07-19T09:52:37.867, ubuntu22-b, mtd-zk-1, 0.722451
EXP-LOAD, 2023-07-19T09:52:44.914, ubuntu22-b, mtd-zk-1, 0.722451
EXP-LOAD, 2023-07-19T09:52:52.050, ubuntu22-b, mtd-zk-1, 0.651734
EXP-LOAD, 2023-07-19T09:52:59.580, ubuntu22-b, mtd-zk-1, 0.651734
EXP-LOAD, 2023-07-19T09:53:12.748, ubuntu22-b, mtd-zk-1, 0.630827
EXP-LOAD, 2023-07-19T09:53:19.870, ubuntu22-b, mtd-zk-1, 0.683125
EXP-LOAD, 2023-07-19T09:53:26.992, ubuntu22-b, mtd-zk-1, 0.683125
EXP-LOAD, 2023-07-19T09:53:36.131, ubuntu22-b, mtd-zk-1, 0.654472
EXP-LOAD, 2023-07-19T09:53:43.241, ubuntu22-b, mtd-zk-1, 0.654472
EXP-LOAD, 2023-07-19T09:53:50.885, ubuntu22-b, mtd-zk-1, 0.626225
EXP-LOAD, 2023-07-19T09:54:01.010, ubuntu22-b, mtd-zk-1, 0.626225
EXP-LOAD, 2023-07-19T09:54:09.126, ubuntu22-b, mtd-zk-1, 0.642627
EXP-LOAD, 2023-07-19T09:54:19.301, ubuntu22-b, mtd-zk-1, 0.695026
EXP-LOAD, 2023-07-19T09:54:26.411, ubuntu22-b, mtd-zk-1, 0.695026
EXP-LOAD, 2023-07-19T09:54:34.559, ubuntu22-b, mtd-zk-1, 0.605624
EXP-LOAD, 2023-07-19T09:54:44.710, ubuntu22-b, mtd-zk-1, 0.605624
EXP-LOAD, 2023-07-19T09:54:54.322, ubuntu22-b, mtd-zk-1, 0.701923
EXP-LOAD, 2023-07-19T09:55:06.542, ubuntu22-b, mtd-zk-1, 0.642633
EXP-LOAD, 2023-07-19T09:55:12.761, ubuntu22-b, mtd-zk-1, 0.642633
EXP-LOAD, 2023-07-19T09:55:25.484, ubuntu22-b, mtd-zk-1, 0.650918
EXP-LOAD, 2023-07-19T09:55:33.265, ubuntu22-b, mtd-zk-1, 0.650918
EXP-LOAD, 2023-07-19T09:55:41.824, ubuntu22-b, mtd-zk-1, 0.752447
EXP-LOAD, 2023-07-19T09:55:53.351, ubuntu22-b, mtd-zk-1, 0.670016
EXP-LOAD, 2023-07-19T09:56:02.139, ubuntu22-b, mtd-zk-1, 0.670016
EXP-LOAD, 2023-07-19T09:56:12.247, ubuntu22-b, mtd-zk-1, 0.676620
EXP-LOAD, 2023-07-19T09:56:22.361, ubuntu22-b, mtd-zk-1, 0.673670
EXP-LOAD, 2023-07-19T09:56:32.966, ubuntu22-b, mtd-zk-1, 0.673670
EXP-LOAD, 2023-07-19T09:56:41.092, ubuntu22-b, mtd-zk-1, 0.706452
EXP-LOAD, 2023-07-19T09:56:51.283, ubuntu22-b, mtd-zk-1, 0.695330
EXP-LOAD, 2023-07-19T09:56:59.414, ubuntu22-b, mtd-zk-1, 0.695330
EXP-LOAD, 2023-07-19T09:57:11.588, ubuntu22-b, mtd-zk-1, 0.674086
EXP-LOAD, 2023-07-19T09:57:19.735, ubuntu22-b, mtd-zk-1, 0.707369
EXP-LOAD, 2023-07-19T09:57:26.870, ubuntu22-b, mtd-zk-1, 0.707369
EXP-LOAD, 2023-07-19T09:57:38.470, ubuntu22-b, mtd-zk-1, 0.666657
EXP-LOAD, 2023-07-19T09:57:44.585, ubuntu22-b, mtd-zk-1, 0.666657
EXP-LOAD, 2023-07-19T09:57:51.342, ubuntu22-b, mtd-zk-1, 0.665538
EXP-LOAD, 2023-07-19T09:58:00.471, ubuntu22-b, mtd-zk-1, 0.665538
EXP-LOAD, 2023-07-19T09:58:05.596, ubuntu22-b, mtd-zk-1, 0.670216
EXP-LOAD, 2023-07-19T09:58:13.815, ubuntu22-b, mtd-zk-1, 0.670216
EXP-LOAD, 2023-07-19T09:58:22.057, ubuntu22-b, mtd-zk-1, 0.642213
EXP-LOAD, 2023-07-19T09:58:32.353, ubuntu22-b, mtd-zk-1, 0.642213
EXP-LOAD, 2023-07-19T09:58:40.533, ubuntu22-b, mtd-zk-1, 0.662823
EXP-LOAD, 2023-07-19T09:58:51.664, ubuntu22-b, mtd-zk-1, 0.680748
EXP-LOAD, 2023-07-19T09:58:57.835, ubuntu22-b, mtd-zk-1, 0.680748
EXP-LOAD, 2023-07-19T09:59:09.945, ubuntu22-b, mtd-zk-1, 0.652856
EXP-LOAD, 2023-07-19T09:59:17.090, ubuntu22-b, mtd-zk-1, 0.652856
EXP-LOAD, 2023-07-19T09:59:27.245, ubuntu22-b, mtd-zk-1, 0.682042
EXP-LOAD, 2023-07-19T09:59:37.418, ubuntu22-b, mtd-zk-1, 0.677028
EXP-LOAD, 2023-07-19T09:59:45.557, ubuntu22-b, mtd-zk-1, 0.677028
EXP-LOAD, 2023-07-19T09:59:54.136, ubuntu22-b, mtd-zk-1, 0.681847
EXP-LOAD, 2023-07-19T10:00:03.374, ubuntu22-b, mtd-zk-1, 0.681847
EXP-LOAD, 2023-07-19T10:00:12.110, ubuntu22-b, mtd-zk-1, 0.660624
EXP-LOAD, 2023-07-19T10:00:20.211, ubuntu22-b, mtd-zk-1, 0.644241
EXP-LOAD, 2023-07-19T10:00:32.315, ubuntu22-b, mtd-zk-1, 0.644241
EXP-LOAD, 2023-07-19T10:00:40.410, ubuntu22-b, mtd-zk-1, 0.661648
EXP-LOAD, 2023-07-19T10:00:47.557, ubuntu22-b, mtd-zk-1, 0.661648
EXP-LOAD, 2023-07-19T10:00:59.375, ubuntu22-b, mtd-zk-1, 0.618030
EXP-LOAD, 2023-07-19T10:01:05.496, ubuntu22-b, mtd-zk-1, 0.661444
EXP-LOAD, 2023-07-19T10:01:16.024, ubuntu22-b, mtd-zk-1, 0.661444
EXP-LOAD, 2023-07-19T10:01:26.169, ubuntu22-b, mtd-zk-1, 0.699452
EXP-LOAD, 2023-07-19T10:01:37.325, ubuntu22-b, mtd-zk-1, 0.676457
EXP-LOAD, 2023-07-19T10:01:44.413, ubuntu22-b, mtd-zk-1, 0.676457
EXP-LOAD, 2023-07-19T10:01:54.557, ubuntu22-b, mtd-zk-1, 0.716232
EXP-LOAD, 2023-07-19T10:02:03.646, ubuntu22-b, mtd-zk-1, 0.716232
EXP-LOAD, 2023-07-19T10:02:10.774, ubuntu22-b, mtd-zk-1, 0.664909
EXP-LOAD, 2023-07-19T10:02:20.370, ubuntu22-b, mtd-zk-1, 0.670020
EXP-LOAD, 2023-07-19T10:02:31.479, ubuntu22-b, mtd-zk-1, 0.670020
EXP-LOAD, 2023-07-19T10:02:40.614, ubuntu22-b, mtd-zk-1, 0.676742
EXP-LOAD, 2023-07-19T10:02:49.738, ubuntu22-b, mtd-zk-1, 0.691216
EXP-LOAD, 2023-07-19T10:02:56.874, ubuntu22-b, mtd-zk-1, 0.691216
EXP-LOAD, 2023-07-19T10:03:05.980, ubuntu22-b, mtd-zk-1, 0.709027
EXP-LOAD, 2023-07-19T10:03:18.082, ubuntu22-b, mtd-zk-1, 0.709027
EXP-LOAD, 2023-07-19T10:03:26.207, ubuntu22-b, mtd-zk-1, 0.627443
EXP-LOAD, 2023-07-19T10:03:33.314, ubuntu22-b, mtd-zk-1, 0.627443
EXP-LOAD, 2023-07-19T10:03:41.963, ubuntu22-b, mtd-zk-1, 0.618308
EXP-LOAD, 2023-07-19T10:03:47.111, ubuntu22-b, mtd-zk-1, 0.618308
EXP-LOAD, 2023-07-19T10:03:59.219, ubuntu22-b, mtd-zk-1, 0.691815
EXP-LOAD, 2023-07-19T10:04:06.368, ubuntu22-b, mtd-zk-1, 0.665626
EXP-LOAD, 2023-07-19T10:04:16.053, ubuntu22-b, mtd-zk-1, 0.665626
EXP-LOAD, 2023-07-19T10:04:24.231, ubuntu22-b, mtd-zk-1, 0.685439
EXP-LOAD, 2023-07-19T10:04:31.313, ubuntu22-b, mtd-zk-1, 0.685439
EXP-LOAD, 2023-07-19T10:04:39.466, ubuntu22-b, mtd-zk-1, 0.676429
EXP-LOAD, 2023-07-19T10:04:49.601, ubuntu22-b, mtd-zk-1, 0.691846
EXP-LOAD, 2023-07-19T10:04:57.736, ubuntu22-b, mtd-zk-1, 0.691846
EXP-LOAD, 2023-07-19T10:05:14.919, ubuntu22-b, mtd-zk-1, 0.677649
EXP-LOAD, 2023-07-19T10:05:26.023, ubuntu22-b, mtd-zk-1, 0.569228
EXP-LEAD, 2023-07-19T10:05:28.102, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-19T10:05:35.423, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-19T10:05:36.566, ubuntu22-b, mtd-zk-1, 0.711748
EXP-LOAD, 2023-07-19T10:05:48.340, ubuntu22-b, mtd-zk-1, 0.711748
EXP-LOAD, 2023-07-19T10:05:55.540, ubuntu22-b, mtd-zk-1, 0.706621
EXP-LOAD, 2023-07-19T10:06:03.037, ubuntu22-b, mtd-zk-1, 0.706621
EXP-LOAD, 2023-07-19T10:06:12.184, ubuntu22-b, mtd-zk-1, 0.662989
EXP-LOAD, 2023-07-19T10:06:22.062, ubuntu22-b, mtd-zk-1, 0.682465
EXP-LOAD, 2023-07-19T10:06:31.206, ubuntu22-b, mtd-zk-1, 0.682465
EXP-LOAD, 2023-07-19T10:06:39.340, ubuntu22-b, mtd-zk-1, 0.692661
EXP-LOAD, 2023-07-19T10:06:51.922, ubuntu22-b, mtd-zk-1, 0.697629
EXP-LOAD, 2023-07-19T10:06:58.989, ubuntu22-b, mtd-zk-1, 0.697629
EXP-LOAD, 2023-07-19T10:07:07.581, ubuntu22-b, mtd-zk-1, 0.716926
EXP-LOAD, 2023-07-19T10:07:17.749, ubuntu22-b, mtd-zk-1, 0.716926
EXP-LOAD, 2023-07-19T10:07:24.862, ubuntu22-b, mtd-zk-1, 0.638846
EXP-LOAD, 2023-07-19T10:07:32.975, ubuntu22-b, mtd-zk-1, 0.638846
EXP-LOAD, 2023-07-19T10:07:47.301, ubuntu22-b, mtd-zk-1, 0.698350
EXP-LOAD, 2023-07-19T10:07:55.362, ubuntu22-b, mtd-zk-1, 0.711071
EXP-LOAD, 2023-07-19T10:08:09.734, ubuntu22-b, mtd-zk-1, 0.704693
EXP-LOAD, 2023-07-19T10:08:19.772, ubuntu22-b, mtd-zk-1, 0.683632
EXP-LOAD, 2023-07-19T10:08:26.893, ubuntu22-b, mtd-zk-1, 0.683632
EXP-LOAD, 2023-07-19T10:08:36.047, ubuntu22-b, mtd-zk-1, 0.656836
EXP-LOAD, 2023-07-19T10:08:45.114, ubuntu22-b, mtd-zk-1, 0.656836
EXP-LOAD, 2023-07-19T10:08:56.239, ubuntu22-b, mtd-zk-1, 0.652637
EXP-LOAD, 2023-07-19T10:09:02.488, ubuntu22-b, mtd-zk-1, 0.652637
EXP-LOAD, 2023-07-19T10:09:14.619, ubuntu22-b, mtd-zk-1, 0.681127
EXP-LOAD, 2023-07-19T10:09:22.720, ubuntu22-b, mtd-zk-1, 0.742085
EXP-LOAD, 2023-07-19T10:09:30.846, ubuntu22-b, mtd-zk-1, 0.742085
EXP-LOAD, 2023-07-19T10:09:41.538, ubuntu22-b, mtd-zk-1, 0.679620
EXP-LOAD, 2023-07-19T10:09:48.194, ubuntu22-b, mtd-zk-1, 0.679620
EXP-LOAD, 2023-07-19T10:09:56.422, ubuntu22-b, mtd-zk-1, 0.685214
EXP-LOAD, 2023-07-19T10:10:07.262, ubuntu22-b, mtd-zk-1, 0.702531
EXP-LOAD, 2023-07-19T10:10:16.093, ubuntu22-b, mtd-zk-1, 0.702531
EXP-LOAD, 2023-07-19T10:10:23.334, ubuntu22-b, mtd-zk-1, 0.647660
EXP-LOAD, 2023-07-19T10:10:30.435, ubuntu22-b, mtd-zk-1, 0.647660
EXP-LOAD, 2023-07-19T10:10:40.578, ubuntu22-b, mtd-zk-1, 0.632130
EXP-LOAD, 2023-07-19T10:10:47.722, ubuntu22-b, mtd-zk-1, 0.632130
