EXP-LOAD, 2023-07-21T16:54:19.147, ubuntu22-b, mtd-zk-1, 0.569910
EXP-LOAD, 2023-07-21T17:01:44.019, ubuntu22-b, mtd-zk-1, 0.738606
EXP-LOAD, 2023-07-21T17:01:51.953, ubuntu22-b, mtd-zk-1, 0.685920
EXP-LOAD, 2023-07-21T17:02:03.074, ubuntu22-b, mtd-zk-1, 0.685920
EXP-LOAD, 2023-07-21T17:02:13.261, ubuntu22-b, mtd-zk-1, 0.676607
EXP-LOAD, 2023-07-21T17:02:21.439, ubuntu22-b, mtd-zk-1, 0.665412
EXP-LOAD, 2023-07-21T17:02:28.649, ubuntu22-b, mtd-zk-1, 0.665412
EXP-LOAD, 2023-07-21T17:02:37.827, ubuntu22-b, mtd-zk-1, 0.658636
EXP-LOAD, 2023-07-21T17:02:48.967, ubuntu22-b, mtd-zk-1, 0.658636
EXP-LOAD, 2023-07-21T17:02:58.116, ubuntu22-b, mtd-zk-1, 0.693524
EXP-LOAD, 2023-07-21T17:03:06.271, ubuntu22-b, mtd-zk-1, 0.698604
EXP-LOAD, 2023-07-21T17:03:16.405, ubuntu22-b, mtd-zk-1, 0.698604
EXP-LOAD, 2023-07-21T17:03:23.519, ubuntu22-b, mtd-zk-1, 0.659268
EXP-LEAD, 2023-07-21T17:03:26.588, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:03:33.377, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:03:34.460, ubuntu22-b, mtd-zk-1, 0.705821
EXP-LOAD, 2023-07-21T17:03:42.779, ubuntu22-b, mtd-zk-1, 0.705821
EXP-LEAD, 2023-07-21T17:03:44.860, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:03:52.931, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:03:54.004, ubuntu22-b, mtd-zk-1, 0.745106
EXP-LOAD, 2023-07-21T17:04:02.141, ubuntu22-b, mtd-zk-1, 0.745106
EXP-LOAD, 2023-07-21T17:04:10.295, ubuntu22-b, mtd-zk-1, 0.671810
EXP-LOAD, 2023-07-21T17:04:19.410, ubuntu22-b, mtd-zk-1, 0.674109
EXP-LOAD, 2023-07-21T17:04:30.644, ubuntu22-b, mtd-zk-1, 0.674109
EXP-LOAD, 2023-07-21T17:04:38.763, ubuntu22-b, mtd-zk-1, 0.735224
EXP-LOAD, 2023-07-21T17:04:45.977, ubuntu22-b, mtd-zk-1, 0.735224
EXP-LOAD, 2023-07-21T17:04:57.219, ubuntu22-b, mtd-zk-1, 0.699604
EXP-LOAD, 2023-07-21T17:05:05.365, ubuntu22-b, mtd-zk-1, 0.684269
EXP-LOAD, 2023-07-21T17:05:13.477, ubuntu22-b, mtd-zk-1, 0.684269
EXP-LEAD, 2023-07-21T17:05:15.539, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:05:21.274, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:05:22.325, ubuntu22-b, mtd-zk-1, 0.672709
EXP-LEAD, 2023-07-21T17:05:24.396, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:05:33.032, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:05:34.124, ubuntu22-b, mtd-zk-1, 0.658611
EXP-LOAD, 2023-07-21T17:05:40.587, ubuntu22-b, mtd-zk-1, 0.658611
EXP-LOAD, 2023-07-21T17:05:47.847, ubuntu22-b, mtd-zk-1, 0.658611
EXP-LOAD, 2023-07-21T17:05:58.624, ubuntu22-b, mtd-zk-1, 0.663619
EXP-LOAD, 2023-07-21T17:06:06.700, ubuntu22-b, mtd-zk-1, 0.668498
EXP-LOAD, 2023-07-21T17:06:13.867, ubuntu22-b, mtd-zk-1, 0.668498
EXP-LOAD, 2023-07-21T17:06:25.979, ubuntu22-b, mtd-zk-1, 0.665442
EXP-LEAD, 2023-07-21T17:06:27.023, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:06:32.592, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:06:33.663, ubuntu22-b, mtd-zk-1, 0.665442
EXP-LEAD, 2023-07-21T17:06:35.186, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:06:40.724, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:06:41.781, ubuntu22-b, mtd-zk-1, 0.687721
EXP-LEAD, 2023-07-21T17:06:43.305, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:06:52.995, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:06:54.050, ubuntu22-b, mtd-zk-1, 0.684431
EXP-LEAD, 2023-07-21T17:06:55.542, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:07:01.040, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:07:02.121, ubuntu22-b, mtd-zk-1, 0.684431
EXP-LEAD, 2023-07-21T17:07:04.675, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:07:11.270, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:07:12.319, ubuntu22-b, mtd-zk-1, 0.698830
EXP-LOAD, 2023-07-21T17:07:21.014, ubuntu22-b, mtd-zk-1, 0.739215
EXP-LOAD, 2023-07-21T17:07:30.771, ubuntu22-b, mtd-zk-1, 0.739215
EXP-LOAD, 2023-07-21T17:07:40.891, ubuntu22-b, mtd-zk-1, 0.689107
EXP-LOAD, 2023-07-21T17:07:50.140, ubuntu22-b, mtd-zk-1, 0.554186
EXP-LEAD, 2023-07-21T17:07:52.200, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:07:57.845, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:07:58.921, ubuntu22-b, mtd-zk-1, 0.554186
EXP-LEAD, 2023-07-21T17:08:00.330, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:08:08.234, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:08:09.278, ubuntu22-b, mtd-zk-1, 0.724446
EXP-LOAD, 2023-07-21T17:08:16.546, ubuntu22-b, mtd-zk-1, 0.724446
EXP-LOAD, 2023-07-21T17:08:27.668, ubuntu22-b, mtd-zk-1, 0.732625
EXP-LOAD, 2023-07-21T17:08:34.841, ubuntu22-b, mtd-zk-1, 0.659517
EXP-LOAD, 2023-07-21T17:08:46.069, ubuntu22-b, mtd-zk-1, 0.659517
EXP-LOAD, 2023-07-21T17:08:56.159, ubuntu22-b, mtd-zk-1, 0.707021
EXP-LOAD, 2023-07-21T17:09:06.454, ubuntu22-b, mtd-zk-1, 0.687008
EXP-LOAD, 2023-07-21T17:09:14.556, ubuntu22-b, mtd-zk-1, 0.687008
EXP-LOAD, 2023-07-21T17:09:24.691, ubuntu22-b, mtd-zk-1, 0.700216
EXP-LOAD, 2023-07-21T17:09:32.827, ubuntu22-b, mtd-zk-1, 0.700216
EXP-LOAD, 2023-07-21T17:09:40.969, ubuntu22-b, mtd-zk-1, 0.707311
EXP-LOAD, 2023-07-21T17:09:47.823, ubuntu22-b, mtd-zk-1, 0.707311
EXP-LOAD, 2023-07-21T17:09:56.907, ubuntu22-b, mtd-zk-1, 0.674005
EXP-LOAD, 2023-07-21T17:10:05.006, ubuntu22-b, mtd-zk-1, 0.632204
EXP-LEAD, 2023-07-21T17:10:06.042, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:10:17.099, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:10:18.152, ubuntu22-b, mtd-zk-1, 0.632204
EXP-LOAD, 2023-07-21T17:10:27.267, ubuntu22-b, mtd-zk-1, 0.658630
EXP-LOAD, 2023-07-21T17:10:38.412, ubuntu22-b, mtd-zk-1, 0.662319
EXP-LOAD, 2023-07-21T17:10:47.528, ubuntu22-b, mtd-zk-1, 0.662319
EXP-LOAD, 2023-07-21T17:10:56.677, ubuntu22-b, mtd-zk-1, 0.733437
EXP-LOAD, 2023-07-21T17:11:02.918, ubuntu22-b, mtd-zk-1, 0.733437
EXP-LOAD, 2023-07-21T17:11:11.897, ubuntu22-b, mtd-zk-1, 0.626325
EXP-LEAD, 2023-07-21T17:11:13.608, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:11:22.309, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:11:23.360, ubuntu22-b, mtd-zk-1, 0.668220
EXP-LOAD, 2023-07-21T17:11:31.841, ubuntu22-b, mtd-zk-1, 0.668220
EXP-LOAD, 2023-07-21T17:11:41.918, ubuntu22-b, mtd-zk-1, 0.667311
EXP-LOAD, 2023-07-21T17:11:50.012, ubuntu22-b, mtd-zk-1, 0.748272
EXP-LOAD, 2023-07-21T17:11:59.136, ubuntu22-b, mtd-zk-1, 0.748272
EXP-LOAD, 2023-07-21T17:12:07.254, ubuntu22-b, mtd-zk-1, 0.711913
EXP-LEAD, 2023-07-21T17:12:09.346, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:12:14.912, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:12:15.983, ubuntu22-b, mtd-zk-1, 0.711913
EXP-LEAD, 2023-07-21T17:12:17.492, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:12:23.183, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:12:24.256, ubuntu22-b, mtd-zk-1, 0.658018
EXP-LEAD, 2023-07-21T17:12:25.690, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:12:33.361, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:12:34.461, ubuntu22-b, mtd-zk-1, 0.674026
EXP-LOAD, 2023-07-21T17:12:41.877, ubuntu22-b, mtd-zk-1, 0.674026
EXP-LOAD, 2023-07-21T17:12:53.025, ubuntu22-b, mtd-zk-1, 0.656647
EXP-LOAD, 2023-07-21T17:13:01.985, ubuntu22-b, mtd-zk-1, 0.656647
EXP-LOAD, 2023-07-21T17:13:10.134, ubuntu22-b, mtd-zk-1, 0.692315
EXP-LOAD, 2023-07-21T17:13:18.970, ubuntu22-b, mtd-zk-1, 0.692315
EXP-LOAD, 2023-07-21T17:13:28.104, ubuntu22-b, mtd-zk-1, 0.783207
EXP-LOAD, 2023-07-21T17:13:36.230, ubuntu22-b, mtd-zk-1, 0.649555
EXP-LEAD, 2023-07-21T17:13:37.282, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:13:45.056, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:13:46.121, ubuntu22-b, mtd-zk-1, 0.649555
EXP-LOAD, 2023-07-21T17:13:57.538, ubuntu22-b, mtd-zk-1, 0.640019
EXP-LOAD, 2023-07-21T17:14:06.680, ubuntu22-b, mtd-zk-1, 0.655760
EXP-LOAD, 2023-07-21T17:14:15.854, ubuntu22-b, mtd-zk-1, 0.655760
EXP-LOAD, 2023-07-21T17:14:25.022, ubuntu22-b, mtd-zk-1, 0.698054
EXP-LOAD, 2023-07-21T17:14:31.204, ubuntu22-b, mtd-zk-1, 0.698054
EXP-LOAD, 2023-07-21T17:14:40.291, ubuntu22-b, mtd-zk-1, 0.666594
EXP-LEAD, 2023-07-21T17:14:41.343, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:14:52.099, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:14:53.150, ubuntu22-b, mtd-zk-1, 0.609825
EXP-LOAD, 2023-07-21T17:15:01.546, ubuntu22-b, mtd-zk-1, 0.609825
EXP-LOAD, 2023-07-21T17:15:15.737, ubuntu22-b, mtd-zk-1, 0.659625
EXP-LOAD, 2023-07-21T17:15:22.853, ubuntu22-b, mtd-zk-1, 0.697220
EXP-LOAD, 2023-07-21T17:15:33.969, ubuntu22-b, mtd-zk-1, 0.697220
EXP-LOAD, 2023-07-21T17:15:42.052, ubuntu22-b, mtd-zk-1, 0.697813
EXP-LEAD, 2023-07-21T17:15:44.108, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:15:50.707, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:15:51.756, ubuntu22-b, mtd-zk-1, 0.632836
EXP-LEAD, 2023-07-21T17:15:53.265, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:15:58.803, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:15:59.860, ubuntu22-b, mtd-zk-1, 0.632836
EXP-LOAD, 2023-07-21T17:16:08.439, ubuntu22-b, mtd-zk-1, 0.707618
EXP-LOAD, 2023-07-21T17:16:15.541, ubuntu22-b, mtd-zk-1, 0.707618
EXP-LEAD, 2023-07-21T17:16:17.636, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:16:23.452, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:16:24.507, ubuntu22-b, mtd-zk-1, 0.682226
EXP-LOAD, 2023-07-21T17:16:34.868, ubuntu22-b, mtd-zk-1, 0.711331
EXP-LOAD, 2023-07-21T17:16:41.985, ubuntu22-b, mtd-zk-1, 0.711331
EXP-LOAD, 2023-07-21T17:16:51.382, ubuntu22-b, mtd-zk-1, 0.583827
EXP-LOAD, 2023-07-21T17:17:02.487, ubuntu22-b, mtd-zk-1, 0.583827
EXP-LEAD, 2023-07-21T17:17:03.536, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:17:09.129, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:17:10.202, ubuntu22-b, mtd-zk-1, 0.611814
EXP-LEAD, 2023-07-21T17:17:11.662, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:17:17.170, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:17:18.228, ubuntu22-b, mtd-zk-1, 0.611814
EXP-LEAD, 2023-07-21T17:17:19.819, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:17:27.518, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:17:28.568, ubuntu22-b, mtd-zk-1, 0.664610
EXP-LEAD, 2023-07-21T17:17:30.943, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:17:35.551, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:17:36.648, ubuntu22-b, mtd-zk-1, 0.756613
EXP-LOAD, 2023-07-21T17:17:44.184, ubuntu22-b, mtd-zk-1, 0.756613
EXP-LOAD, 2023-07-21T17:17:54.337, ubuntu22-b, mtd-zk-1, 0.662224
EXP-LEAD, 2023-07-21T17:17:56.424, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:18:01.999, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:18:03.085, ubuntu22-b, mtd-zk-1, 0.662224
EXP-LOAD, 2023-07-21T17:18:13.583, ubuntu22-b, mtd-zk-1, 0.710407
EXP-LOAD, 2023-07-21T17:18:22.687, ubuntu22-b, mtd-zk-1, 0.676006
EXP-LOAD, 2023-07-21T17:18:32.857, ubuntu22-b, mtd-zk-1, 0.676006
EXP-LOAD, 2023-07-21T17:18:40.970, ubuntu22-b, mtd-zk-1, 0.617214
EXP-LEAD, 2023-07-21T17:18:43.023, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:18:50.855, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:18:51.924, ubuntu22-b, mtd-zk-1, 0.730607
EXP-LOAD, 2023-07-21T17:18:59.240, ubuntu22-b, mtd-zk-1, 0.730607
EXP-LOAD, 2023-07-21T17:19:08.860, ubuntu22-b, mtd-zk-1, 0.672616
EXP-LOAD, 2023-07-21T17:19:16.193, ubuntu22-b, mtd-zk-1, 0.672616
EXP-LOAD, 2023-07-21T17:19:23.512, ubuntu22-b, mtd-zk-1, 0.675423
EXP-LOAD, 2023-07-21T17:19:34.709, ubuntu22-b, mtd-zk-1, 0.646192
EXP-LEAD, 2023-07-21T17:19:37.755, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:19:43.331, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:19:44.413, ubuntu22-b, mtd-zk-1, 0.646192
EXP-LOAD, 2023-07-21T17:19:54.937, ubuntu22-b, mtd-zk-1, 0.698533
EXP-LOAD, 2023-07-21T17:20:03.060, ubuntu22-b, mtd-zk-1, 0.698533
EXP-LOAD, 2023-07-21T17:20:11.191, ubuntu22-b, mtd-zk-1, 0.690408
EXP-LOAD, 2023-07-21T17:20:23.378, ubuntu22-b, mtd-zk-1, 0.642926
EXP-LEAD, 2023-07-21T17:20:24.422, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:20:29.889, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:20:30.933, ubuntu22-b, mtd-zk-1, 0.642926
EXP-LEAD, 2023-07-21T17:20:33.575, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:20:41.224, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:20:42.274, ubuntu22-b, mtd-zk-1, 0.654428
EXP-LOAD, 2023-07-21T17:20:50.816, ubuntu22-b, mtd-zk-1, 0.696819
EXP-LOAD, 2023-07-21T17:21:00.902, ubuntu22-b, mtd-zk-1, 0.696819
EXP-LEAD, 2023-07-21T17:21:01.939, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:21:07.459, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:21:08.508, ubuntu22-b, mtd-zk-1, 0.634405
EXP-LEAD, 2023-07-21T17:21:09.548, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:21:18.090, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:21:19.142, ubuntu22-b, mtd-zk-1, 0.642812
EXP-LEAD, 2023-07-21T17:21:20.710, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:21:26.281, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:21:27.415, ubuntu22-b, mtd-zk-1, 0.642812
EXP-LOAD, 2023-07-21T17:21:37.920, ubuntu22-b, mtd-zk-1, 0.654009
EXP-LOAD, 2023-07-21T17:21:47.017, ubuntu22-b, mtd-zk-1, 0.654009
EXP-LOAD, 2023-07-21T17:21:56.149, ubuntu22-b, mtd-zk-1, 0.703029
EXP-LEAD, 2023-07-21T17:21:57.183, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:22:02.768, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:22:03.893, ubuntu22-b, mtd-zk-1, 0.703029
EXP-LOAD, 2023-07-21T17:22:11.367, ubuntu22-b, mtd-zk-1, 0.640736
EXP-LEAD, 2023-07-21T17:22:13.880, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:22:23.559, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:22:24.614, ubuntu22-b, mtd-zk-1, 0.673614
EXP-LEAD, 2023-07-21T17:22:26.026, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:22:31.533, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:22:32.656, ubuntu22-b, mtd-zk-1, 0.673614
EXP-LEAD, 2023-07-21T17:22:34.073, ubuntu22-b, mtd-zk-1, START
EXP-LEAD, 2023-07-21T17:22:41.725, ubuntu22-b, mtd-zk-1, END
EXP-LOAD, 2023-07-21T17:22:42.797, ubuntu22-b, mtd-zk-1, 0.699430
EXP-LOAD, 2023-07-21T17:22:50.033, ubuntu22-b, mtd-zk-1, 0.689111
