EXP-LOAD, 2023-07-18T16:05:18.607, ubuntu22-b, mtd-zk-0, 0.584204
EXP-LOAD, 2023-07-18T16:08:08.720, ubuntu22-b, mtd-zk-0, 0.660020
EXP-LOAD, 2023-07-18T16:08:15.848, ubuntu22-b, mtd-zk-0, 0.660020
EXP-LOAD, 2023-07-18T16:08:26.041, ubuntu22-b, mtd-zk-0, 0.692741
EXP-LOAD, 2023-07-18T16:08:33.130, ubuntu22-b, mtd-zk-0, 0.692741
EXP-LOAD, 2023-07-18T16:08:41.340, ubuntu22-b, mtd-zk-0, 0.644008
EXP-LEAD, 2023-07-18T16:08:42.284, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:08:49.277, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:08:50.331, ubuntu22-b, mtd-zk-0, 0.681717
EXP-LOAD, 2023-07-18T16:08:56.532, ubuntu22-b, mtd-zk-0, 0.681717
EXP-LOAD, 2023-07-18T16:09:07.797, ubuntu22-b, mtd-zk-0, 0.658406
EXP-LOAD, 2023-07-18T16:09:16.773, ubuntu22-b, mtd-zk-0, 0.658406
EXP-LOAD, 2023-07-18T16:09:24.933, ubuntu22-b, mtd-zk-0, 0.676512
EXP-LEAD, 2023-07-18T16:09:26.936, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:09:31.802, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:09:32.858, ubuntu22-b, mtd-zk-0, 0.676512
EXP-LOAD, 2023-07-18T16:09:43.149, ubuntu22-b, mtd-zk-0, 0.644003
EXP-LOAD, 2023-07-18T16:09:51.266, ubuntu22-b, mtd-zk-0, 0.651408
EXP-LOAD, 2023-07-18T16:10:01.354, ubuntu22-b, mtd-zk-0, 0.651408
EXP-LOAD, 2023-07-18T16:10:08.093, ubuntu22-b, mtd-zk-0, 0.695826
EXP-LOAD, 2023-07-18T16:10:18.216, ubuntu22-b, mtd-zk-0, 0.695826
EXP-LOAD, 2023-07-18T16:10:28.285, ubuntu22-b, mtd-zk-0, 0.684405
EXP-LEAD, 2023-07-18T16:10:29.383, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:10:34.387, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:10:35.461, ubuntu22-b, mtd-zk-0, 0.695023
EXP-LOAD, 2023-07-18T16:10:41.616, ubuntu22-b, mtd-zk-0, 0.695023
EXP-LOAD, 2023-07-18T16:10:50.717, ubuntu22-b, mtd-zk-0, 0.693605
EXP-LOAD, 2023-07-18T16:11:00.839, ubuntu22-b, mtd-zk-0, 0.693605
EXP-LOAD, 2023-07-18T16:11:07.959, ubuntu22-b, mtd-zk-0, 0.653407
EXP-LOAD, 2023-07-18T16:11:16.097, ubuntu22-b, mtd-zk-0, 0.653407
EXP-LEAD, 2023-07-18T16:11:17.167, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:11:25.021, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:11:26.080, ubuntu22-b, mtd-zk-0, 0.720404
EXP-LOAD, 2023-07-18T16:11:34.182, ubuntu22-b, mtd-zk-0, 0.667912
EXP-LOAD, 2023-07-18T16:11:40.305, ubuntu22-b, mtd-zk-0, 0.667912
EXP-LOAD, 2023-07-18T16:11:50.802, ubuntu22-b, mtd-zk-0, 0.585831
EXP-LOAD, 2023-07-18T16:11:58.914, ubuntu22-b, mtd-zk-0, 0.585831
EXP-LOAD, 2023-07-18T16:12:09.017, ubuntu22-b, mtd-zk-0, 0.675221
EXP-LOAD, 2023-07-18T16:12:18.141, ubuntu22-b, mtd-zk-0, 0.675221
EXP-LOAD, 2023-07-18T16:12:25.270, ubuntu22-b, mtd-zk-0, 0.632017
EXP-LOAD, 2023-07-18T16:12:34.416, ubuntu22-b, mtd-zk-0, 0.682109
EXP-LOAD, 2023-07-18T16:12:44.555, ubuntu22-b, mtd-zk-0, 0.682109
EXP-LOAD, 2023-07-18T16:12:51.661, ubuntu22-b, mtd-zk-0, 0.645203
EXP-LOAD, 2023-07-18T16:12:59.749, ubuntu22-b, mtd-zk-0, 0.645203
EXP-LEAD, 2023-07-18T16:13:01.250, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:13:07.038, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:13:08.102, ubuntu22-b, mtd-zk-0, 0.687911
EXP-LOAD, 2023-07-18T16:13:17.445, ubuntu22-b, mtd-zk-0, 0.687911
EXP-LEAD, 2023-07-18T16:13:18.513, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:13:23.233, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:13:24.293, ubuntu22-b, mtd-zk-0, 0.648623
EXP-LOAD, 2023-07-18T16:13:30.695, ubuntu22-b, mtd-zk-0, 0.648623
EXP-LOAD, 2023-07-18T16:13:37.777, ubuntu22-b, mtd-zk-0, 0.713427
EXP-LOAD, 2023-07-18T16:13:47.343, ubuntu22-b, mtd-zk-0, 0.713427
EXP-LOAD, 2023-07-18T16:13:55.425, ubuntu22-b, mtd-zk-0, 0.675213
EXP-LEAD, 2023-07-18T16:13:56.511, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:14:01.631, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:14:02.738, ubuntu22-b, mtd-zk-0, 0.675213
EXP-LOAD, 2023-07-18T16:14:11.876, ubuntu22-b, mtd-zk-0, 0.696308
EXP-LOAD, 2023-07-18T16:14:18.988, ubuntu22-b, mtd-zk-0, 0.696308
EXP-LOAD, 2023-07-18T16:14:28.098, ubuntu22-b, mtd-zk-0, 0.666628
EXP-LOAD, 2023-07-18T16:14:35.224, ubuntu22-b, mtd-zk-0, 0.736011
EXP-LOAD, 2023-07-18T16:14:47.275, ubuntu22-b, mtd-zk-0, 0.736011
EXP-LOAD, 2023-07-18T16:14:56.524, ubuntu22-b, mtd-zk-0, 0.678914
EXP-LOAD, 2023-07-18T16:15:06.672, ubuntu22-b, mtd-zk-0, 0.684312
EXP-LOAD, 2023-07-18T16:15:14.660, ubuntu22-b, mtd-zk-0, 0.684312
EXP-LOAD, 2023-07-18T16:15:23.744, ubuntu22-b, mtd-zk-0, 0.667611
EXP-LEAD, 2023-07-18T16:15:24.795, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:15:30.344, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:15:31.410, ubuntu22-b, mtd-zk-0, 0.667611
EXP-LOAD, 2023-07-18T16:15:40.956, ubuntu22-b, mtd-zk-0, 0.650513
EXP-LOAD, 2023-07-18T16:15:48.653, ubuntu22-b, mtd-zk-0, 0.650513
EXP-LOAD, 2023-07-18T16:15:56.734, ubuntu22-b, mtd-zk-0, 0.759413
EXP-LOAD, 2023-07-18T16:16:05.942, ubuntu22-b, mtd-zk-0, 0.681814
EXP-LOAD, 2023-07-18T16:16:15.266, ubuntu22-b, mtd-zk-0, 0.681814
EXP-LEAD, 2023-07-18T16:16:16.344, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:16:21.023, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:16:22.058, ubuntu22-b, mtd-zk-0, 0.667425
EXP-LOAD, 2023-07-18T16:16:29.450, ubuntu22-b, mtd-zk-0, 0.667425
EXP-LOAD, 2023-07-18T16:16:39.549, ubuntu22-b, mtd-zk-0, 0.640207
EXP-LOAD, 2023-07-18T16:16:45.646, ubuntu22-b, mtd-zk-0, 0.640207
EXP-LEAD, 2023-07-18T16:16:47.719, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:16:55.628, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:16:56.695, ubuntu22-b, mtd-zk-0, 0.697619
EXP-LOAD, 2023-07-18T16:17:03.815, ubuntu22-b, mtd-zk-0, 0.697619
EXP-LOAD, 2023-07-18T16:17:13.962, ubuntu22-b, mtd-zk-0, 0.691808
EXP-LOAD, 2023-07-18T16:17:21.574, ubuntu22-b, mtd-zk-0, 0.722419
EXP-LOAD, 2023-07-18T16:17:30.837, ubuntu22-b, mtd-zk-0, 0.722419
EXP-LOAD, 2023-07-18T16:17:36.973, ubuntu22-b, mtd-zk-0, 0.709211
EXP-LOAD, 2023-07-18T16:17:45.502, ubuntu22-b, mtd-zk-0, 0.709211
EXP-LOAD, 2023-07-18T16:17:52.602, ubuntu22-b, mtd-zk-0, 0.669653
EXP-LOAD, 2023-07-18T16:18:03.708, ubuntu22-b, mtd-zk-0, 0.669653
EXP-LEAD, 2023-07-18T16:18:05.765, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:18:11.349, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:18:12.392, ubuntu22-b, mtd-zk-0, 0.660017
EXP-LOAD, 2023-07-18T16:18:21.481, ubuntu22-b, mtd-zk-0, 0.678001
EXP-LOAD, 2023-07-18T16:18:30.625, ubuntu22-b, mtd-zk-0, 0.678001
EXP-LEAD, 2023-07-18T16:18:32.636, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:18:37.259, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:18:38.320, ubuntu22-b, mtd-zk-0, 0.700410
EXP-LOAD, 2023-07-18T16:18:49.426, ubuntu22-b, mtd-zk-0, 0.692406
EXP-LOAD, 2023-07-18T16:18:56.568, ubuntu22-b, mtd-zk-0, 0.692406
EXP-LOAD, 2023-07-18T16:19:06.614, ubuntu22-b, mtd-zk-0, 0.702820
EXP-LEAD, 2023-07-18T16:19:08.211, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:19:14.899, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:19:15.943, ubuntu22-b, mtd-zk-0, 0.702820
EXP-LOAD, 2023-07-18T16:19:23.114, ubuntu22-b, mtd-zk-0, 0.661611
EXP-LOAD, 2023-07-18T16:19:33.199, ubuntu22-b, mtd-zk-0, 0.661611
EXP-LOAD, 2023-07-18T16:19:41.840, ubuntu22-b, mtd-zk-0, 0.668930
EXP-LOAD, 2023-07-18T16:19:48.998, ubuntu22-b, mtd-zk-0, 0.668930
EXP-LEAD, 2023-07-18T16:19:51.987, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:20:00.844, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:20:01.908, ubuntu22-b, mtd-zk-0, 0.651403
EXP-LEAD, 2023-07-18T16:20:03.120, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:20:08.826, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:20:09.894, ubuntu22-b, mtd-zk-0, 0.706511
EXP-LOAD, 2023-07-18T16:20:19.293, ubuntu22-b, mtd-zk-0, 0.680623
EXP-LOAD, 2023-07-18T16:20:27.445, ubuntu22-b, mtd-zk-0, 0.680623
EXP-LEAD, 2023-07-18T16:20:29.433, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:20:39.232, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:20:40.283, ubuntu22-b, mtd-zk-0, 0.678123
EXP-LOAD, 2023-07-18T16:20:47.404, ubuntu22-b, mtd-zk-0, 0.678123
EXP-LEAD, 2023-07-18T16:20:48.453, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:20:57.142, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:20:58.211, ubuntu22-b, mtd-zk-0, 0.638622
EXP-LOAD, 2023-07-18T16:21:04.619, ubuntu22-b, mtd-zk-0, 0.698612
EXP-LOAD, 2023-07-18T16:21:15.131, ubuntu22-b, mtd-zk-0, 0.698612
EXP-LOAD, 2023-07-18T16:21:24.197, ubuntu22-b, mtd-zk-0, 0.704020
EXP-LOAD, 2023-07-18T16:21:34.301, ubuntu22-b, mtd-zk-0, 0.673325
EXP-LOAD, 2023-07-18T16:21:41.948, ubuntu22-b, mtd-zk-0, 0.673325
EXP-LOAD, 2023-07-18T16:21:50.135, ubuntu22-b, mtd-zk-0, 0.692406
EXP-LOAD, 2023-07-18T16:21:58.642, ubuntu22-b, mtd-zk-0, 0.692406
EXP-LOAD, 2023-07-18T16:22:06.750, ubuntu22-b, mtd-zk-0, 0.691804
EXP-LEAD, 2023-07-18T16:22:08.832, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:22:13.322, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:22:14.368, ubuntu22-b, mtd-zk-0, 0.691804
EXP-LOAD, 2023-07-18T16:22:24.971, ubuntu22-b, mtd-zk-0, 0.691432
EXP-LOAD, 2023-07-18T16:22:31.158, ubuntu22-b, mtd-zk-0, 0.691432
EXP-LOAD, 2023-07-18T16:22:39.181, ubuntu22-b, mtd-zk-0, 0.696706
EXP-LOAD, 2023-07-18T16:22:47.421, ubuntu22-b, mtd-zk-0, 0.696706
EXP-LOAD, 2023-07-18T16:22:53.769, ubuntu22-b, mtd-zk-0, 0.664808
EXP-LOAD, 2023-07-18T16:23:05.710, ubuntu22-b, mtd-zk-0, 0.617608
EXP-LOAD, 2023-07-18T16:23:13.838, ubuntu22-b, mtd-zk-0, 0.617608
EXP-LOAD, 2023-07-18T16:23:26.939, ubuntu22-b, mtd-zk-0, 0.650195
EXP-LOAD, 2023-07-18T16:23:33.061, ubuntu22-b, mtd-zk-0, 0.650195
EXP-LOAD, 2023-07-18T16:23:40.158, ubuntu22-b, mtd-zk-0, 0.714015
EXP-LOAD, 2023-07-18T16:23:51.814, ubuntu22-b, mtd-zk-0, 0.659610
EXP-LOAD, 2023-07-18T16:23:58.893, ubuntu22-b, mtd-zk-0, 0.659610
EXP-LOAD, 2023-07-18T16:24:09.078, ubuntu22-b, mtd-zk-0, 0.659417
EXP-LOAD, 2023-07-18T16:24:15.600, ubuntu22-b, mtd-zk-0, 0.659417
EXP-LOAD, 2023-07-18T16:24:22.280, ubuntu22-b, mtd-zk-0, 0.695305
EXP-LOAD, 2023-07-18T16:24:31.979, ubuntu22-b, mtd-zk-0, 0.695305
EXP-LOAD, 2023-07-18T16:24:40.085, ubuntu22-b, mtd-zk-0, 0.693002
EXP-LOAD, 2023-07-18T16:24:48.183, ubuntu22-b, mtd-zk-0, 0.693002
EXP-LEAD, 2023-07-18T16:24:50.229, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:24:55.875, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:24:56.927, ubuntu22-b, mtd-zk-0, 0.691808
EXP-LOAD, 2023-07-18T16:25:07.055, ubuntu22-b, mtd-zk-0, 0.650020
EXP-LOAD, 2023-07-18T16:25:14.144, ubuntu22-b, mtd-zk-0, 0.650020
EXP-LEAD, 2023-07-18T16:25:15.220, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:25:23.179, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:25:24.261, ubuntu22-b, mtd-zk-0, 0.670305
EXP-LOAD, 2023-07-18T16:25:30.360, ubuntu22-b, mtd-zk-0, 0.670305
EXP-LOAD, 2023-07-18T16:25:40.512, ubuntu22-b, mtd-zk-0, 0.720219
EXP-LOAD, 2023-07-18T16:25:49.678, ubuntu22-b, mtd-zk-0, 0.699111
EXP-LOAD, 2023-07-18T16:25:55.767, ubuntu22-b, mtd-zk-0, 0.699111
EXP-LOAD, 2023-07-18T16:26:04.870, ubuntu22-b, mtd-zk-0, 0.633024
EXP-LOAD, 2023-07-18T16:26:12.951, ubuntu22-b, mtd-zk-0, 0.633024
EXP-LEAD, 2023-07-18T16:26:14.968, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:26:20.911, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:26:21.975, ubuntu22-b, mtd-zk-0, 0.682873
EXP-LEAD, 2023-07-18T16:26:23.002, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:26:30.566, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:26:31.644, ubuntu22-b, mtd-zk-0, 0.682873
EXP-LOAD, 2023-07-18T16:26:37.182, ubuntu22-b, mtd-zk-0, 0.684007
EXP-LOAD, 2023-07-18T16:26:47.367, ubuntu22-b, mtd-zk-0, 0.684007
EXP-LOAD, 2023-07-18T16:26:55.401, ubuntu22-b, mtd-zk-0, 0.687509
EXP-LOAD, 2023-07-18T16:27:07.536, ubuntu22-b, mtd-zk-0, 0.651215
EXP-LOAD, 2023-07-18T16:27:14.638, ubuntu22-b, mtd-zk-0, 0.651215
EXP-LOAD, 2023-07-18T16:27:22.800, ubuntu22-b, mtd-zk-0, 0.730410
EXP-LOAD, 2023-07-18T16:27:31.919, ubuntu22-b, mtd-zk-0, 0.730410
EXP-LOAD, 2023-07-18T16:27:43.009, ubuntu22-b, mtd-zk-0, 0.669617
EXP-LOAD, 2023-07-18T16:27:51.138, ubuntu22-b, mtd-zk-0, 0.654611
EXP-LOAD, 2023-07-18T16:28:01.738, ubuntu22-b, mtd-zk-0, 0.654611
EXP-LOAD, 2023-07-18T16:28:09.821, ubuntu22-b, mtd-zk-0, 0.650414
EXP-LOAD, 2023-07-18T16:28:20.943, ubuntu22-b, mtd-zk-0, 0.679261
EXP-LEAD, 2023-07-18T16:28:22.476, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:28:27.020, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:28:28.064, ubuntu22-b, mtd-zk-0, 0.679261
EXP-LOAD, 2023-07-18T16:28:35.730, ubuntu22-b, mtd-zk-0, 0.662412
EXP-LOAD, 2023-07-18T16:28:42.729, ubuntu22-b, mtd-zk-0, 0.662412
EXP-LEAD, 2023-07-18T16:28:44.174, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:28:48.803, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:28:49.881, ubuntu22-b, mtd-zk-0, 0.670110
EXP-LOAD, 2023-07-18T16:29:00.379, ubuntu22-b, mtd-zk-0, 0.670110
EXP-LEAD, 2023-07-18T16:29:01.424, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:29:06.268, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:29:07.330, ubuntu22-b, mtd-zk-0, 0.666804
EXP-LEAD, 2023-07-18T16:29:07.366, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:29:17.163, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:29:18.243, ubuntu22-b, mtd-zk-0, 0.666804
EXP-LEAD, 2023-07-18T16:29:19.449, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:29:23.949, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:29:24.992, ubuntu22-b, mtd-zk-0, 0.708910
EXP-LOAD, 2023-07-18T16:29:34.881, ubuntu22-b, mtd-zk-0, 0.699003
EXP-LOAD, 2023-07-18T16:29:42.698, ubuntu22-b, mtd-zk-0, 0.699003
EXP-LOAD, 2023-07-18T16:29:50.867, ubuntu22-b, mtd-zk-0, 0.670717
EXP-LOAD, 2023-07-18T16:29:59.946, ubuntu22-b, mtd-zk-0, 0.670717
EXP-LOAD, 2023-07-18T16:30:11.088, ubuntu22-b, mtd-zk-0, 0.599624
EXP-LOAD, 2023-07-18T16:30:20.715, ubuntu22-b, mtd-zk-0, 0.636723
EXP-LEAD, 2023-07-18T16:30:22.749, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:30:32.427, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:30:33.495, ubuntu22-b, mtd-zk-0, 0.636723
EXP-LOAD, 2023-07-18T16:30:40.957, ubuntu22-b, mtd-zk-0, 0.723021
EXP-LOAD, 2023-07-18T16:30:51.066, ubuntu22-b, mtd-zk-0, 0.674414
EXP-LOAD, 2023-07-18T16:31:00.217, ubuntu22-b, mtd-zk-0, 0.674414
EXP-LOAD, 2023-07-18T16:31:08.322, ubuntu22-b, mtd-zk-0, 0.655615
EXP-LOAD, 2023-07-18T16:31:17.842, ubuntu22-b, mtd-zk-0, 0.655615
EXP-LOAD, 2023-07-18T16:31:26.945, ubuntu22-b, mtd-zk-0, 0.670907
EXP-LOAD, 2023-07-18T16:31:33.043, ubuntu22-b, mtd-zk-0, 0.670907
EXP-LOAD, 2023-07-18T16:31:42.534, ubuntu22-b, mtd-zk-0, 0.718604
EXP-LOAD, 2023-07-18T16:31:49.608, ubuntu22-b, mtd-zk-0, 0.673311
EXP-LOAD, 2023-07-18T16:31:59.713, ubuntu22-b, mtd-zk-0, 0.673311
EXP-LOAD, 2023-07-18T16:32:06.870, ubuntu22-b, mtd-zk-0, 0.733006
EXP-LOAD, 2023-07-18T16:32:13.975, ubuntu22-b, mtd-zk-0, 0.733006
EXP-LOAD, 2023-07-18T16:32:21.520, ubuntu22-b, mtd-zk-0, 0.678928
EXP-LOAD, 2023-07-18T16:32:32.072, ubuntu22-b, mtd-zk-0, 0.678928
EXP-LOAD, 2023-07-18T16:32:40.185, ubuntu22-b, mtd-zk-0, 0.715418
EXP-LEAD, 2023-07-18T16:32:42.229, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:32:50.063, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:32:51.112, ubuntu22-b, mtd-zk-0, 0.698609
EXP-LOAD, 2023-07-18T16:32:57.391, ubuntu22-b, mtd-zk-0, 0.698609
EXP-LOAD, 2023-07-18T16:33:08.499, ubuntu22-b, mtd-zk-0, 0.599828
EXP-LEAD, 2023-07-18T16:33:10.558, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:33:16.120, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:33:17.161, ubuntu22-b, mtd-zk-0, 0.599828
EXP-LOAD, 2023-07-18T16:33:26.802, ubuntu22-b, mtd-zk-0, 0.695420
EXP-LEAD, 2023-07-18T16:33:27.868, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:33:33.607, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:33:34.656, ubuntu22-b, mtd-zk-0, 0.720412
EXP-LOAD, 2023-07-18T16:33:46.055, ubuntu22-b, mtd-zk-0, 0.720412
EXP-LOAD, 2023-07-18T16:33:53.138, ubuntu22-b, mtd-zk-0, 0.669509
EXP-LEAD, 2023-07-18T16:33:54.218, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:34:00.941, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:34:01.990, ubuntu22-b, mtd-zk-0, 0.669509
EXP-LOAD, 2023-07-18T16:34:08.359, ubuntu22-b, mtd-zk-0, 0.696212
EXP-LOAD, 2023-07-18T16:34:16.469, ubuntu22-b, mtd-zk-0, 0.696212
EXP-LOAD, 2023-07-18T16:34:23.578, ubuntu22-b, mtd-zk-0, 0.655714
EXP-LOAD, 2023-07-18T16:34:30.679, ubuntu22-b, mtd-zk-0, 0.655714
EXP-LOAD, 2023-07-18T16:34:39.214, ubuntu22-b, mtd-zk-0, 0.650414
EXP-LOAD, 2023-07-18T16:34:49.355, ubuntu22-b, mtd-zk-0, 0.661319
EXP-LOAD, 2023-07-18T16:34:56.470, ubuntu22-b, mtd-zk-0, 0.661319
EXP-LEAD, 2023-07-18T16:34:58.492, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:35:03.090, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:35:04.130, ubuntu22-b, mtd-zk-0, 0.722008
EXP-LEAD, 2023-07-18T16:35:04.574, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:35:09.280, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:35:10.369, ubuntu22-b, mtd-zk-0, 0.722008
EXP-LOAD, 2023-07-18T16:35:19.589, ubuntu22-b, mtd-zk-0, 0.628552
EXP-LOAD, 2023-07-18T16:35:28.732, ubuntu22-b, mtd-zk-0, 0.628552
EXP-LOAD, 2023-07-18T16:35:39.983, ubuntu22-b, mtd-zk-0, 0.659024
EXP-LEAD, 2023-07-18T16:35:41.369, ubuntu22-b, mtd-zk-0, START
EXP-LEAD, 2023-07-18T16:35:48.048, ubuntu22-b, mtd-zk-0, END
EXP-LOAD, 2023-07-18T16:35:49.088, ubuntu22-b, mtd-zk-0, 0.732208
EXP-LOAD, 2023-07-18T16:35:56.533, ubuntu22-b, mtd-zk-0, 0.732208
EXP-LOAD, 2023-07-18T16:36:08.597, ubuntu22-b, mtd-zk-0, 0.662320
EXP-LOAD, 2023-07-18T16:36:16.689, ubuntu22-b, mtd-zk-0, 0.662320
